title,content,genre,url,author,period,specific_genre
Hương Sắc Tháng Giêng,"Tháng Giêng gió lộng qua cành biếc<
>Đánh thức trong vườn bao nụ thơm<
>Hình như có thoáng hương quỳnh muộn<
>Sóng sáng nghiêng lòng, đôi hạt sương<
>Phố xá thênh thang muà lễ hội<
>Trăm hồng nghìn tía vẽ tranh xuân<
>Riêng em yểu điệu màu thiên lý<
>Nón múa cho trời bỗng thêm duyên<
>Thuyền chở trăng xưa về bến cũ<
>Hay mãi rong chơi trăm ngả sông<
>Đêm qua có cánh hồng chợt tím<
>Lả xuống tim người, vay chút hương<
>Đầu năm có điều gì rất lạ<
>Níu không đành, buông chẳng nỡ buông<
>Hình như cứ bâng khuâng nhè nhẹ<
>Theo bước chân ai về lối quen.....",lục bát,https://isach.info/poem.php?poem=huong_sac_thang_gieng__muong_man,Mường Mán,hiện đại,
Không Biết Tên,"Nì O tê răng mờ đứng đó<
>Lớp anh tan buổi học chưa về<
>Sáng vàng Thu trời mưa nho nhỏ<
>Chờ ai răng O nơ ù! mưa tề<
>Đôi mắt nhỏ ngác ngơ đến tội<
>Sợ chi mô lũ bạn anh hiền<
>Sao O để gío bay tóc rối<
>Bạn bè mô mà đứng một mình riêng<
>Cặp của O màu xanh lá mạ<
>Vở của anh bọc giấy hồng điều<
>Răng nhìn anh đỏ hồng đôi má<
>Tên chi nì nói để anh kêu<
>Tường trường anh có hàng rêu tím<
>Đẹp chi mô mờ cứ nhìn hoài<
>Tà áo O làm chi nên tội<
>Sao cứ vò nhăn giữa bàn tay<
>Bạn bè anh về rồi O nớ<
>Còn ai mô mà phải ngại ngùng<
>Trời mưa lớn ôm giùm sách vở<
>Anh giăng dù hai đứa che chung<
>O cảm ơn anh làm chi rứa<
>Răng không về hai đứa có đôi<
>Mà đi giữa mùa thu tức tưởi<
>Trời làm mưa ướt aó O rồi.",lục bát,https://isach.info/poem.php?poem=khong_biet_ten__muong_man,Mường Mán,hiện đại,
Khúc Hát Dưới Núi,"Đưa tay hái mấy lá mồng tơi<
>Bỗng thấy trời tan đất ngậm ngùi<
>Soi từng sợi tóc nhìn mây nổi<
>Không dưng bắt được một niềm vui<
>Giữa núi rừng hoang nói với ai<
>Nói với cây ư? cây gẫy rồi<
>Cười với hoa ư? hoa nát nhụy<
>Thôi đành nói với một mình thôi<
>Một mình nói mãi cho mình nghe<
>Lời thật thà như thóc lúa, và<
>Lời điêu ngoa trót đong đầy lưỡi<
>Lời yêu ai chưa hề nói ra<
>Giữa rú truông hoang hát với ai<
>Hát với trăng ư? trăng lặn rồi<
>Hát với sương ư? sương vừa rụng<
>Thôi đành chỉ hát một mình thôi<
>Một mình hát mãi cho mình nghe<
>Khúc hát ngày cha đưa mẹ về<
>Có con bướm lượn mừng dâu mới<
>Rơi phấn thu vàng trong cánh che<
>Giữa bụi bờ hoang biết ru ai<
>Ru gió ngủ ư? gió tan rồi<
>Ru lá ngủ ư? lá thở dài<
>Thôi đành ru mình ngủ đi thôi<
>Một mình ru mãi cho mình quên<
>Ru cho chân cứng với đá mềm<
>Ru thương đời mỏi trên tay nặng<
>Một mình ru mãi dỗ mình quên",lục bát,https://isach.info/poem.php?poem=khuc_hat_duoi_nui__muong_man,Mường Mán,hiện đại,
Lá Tương Tư,"Sáng nay anh thấy mộng rất đâỳ<
>Mộng về theo những cánh me bay<
>Bay từ vai quên sang vai nhớ<
>Xanh cả hồn anh bé có hay?<
>Sáng nay anh thấy hai sao mai<
>Một trong mắt bé một trên trơì<
>Tim vui anh thốt lên thành tiếng<
>Chợt thấy tình cươì trong miệng ai<
>Sáng nay anh thất mưa rất dài<
>Mưa từ quá khứ tơí tương lai<
>Mưa trong coĩ vắng anh ngồi đợi<
>Mưa ngập ngừng chân bé coĩ ngoài<
>Sáng nay anh thấy một cánh diêù<
>Mang tiếng cươì ai vút lên cao<
>Anh vội xếp lòng thành đôi cánh<
>Ước đươc làm chim để bay theo<
>Sáng nay anh thấy một trơì hương<
>Hương dâng lụt lội cả tâm hồn<
>Ô hay! mắt bé là thuyền giấy<
>Vưà chở Thu về đậu bến hương<
>Theo trong mắt bé một vầng trăng<
>Sáng từ mồng một đến đêm rằm<
>Soi đường tình ái cho anh tớí<
>Dẫn lối cho hoa tìm đến ong<
>Quàng lên vai bé một giòng sông<
>Mêng mông non nước thuở tang bồng<
>Sông ru tóc ngủ sầu xa ngái<
>Sông chở phù sa ươm mắt trong<
>Vẽ lên trán bé những ngày mưa<
>Khăn quàng áo lụa dài rất thơ<
>Đôi bàn tay yếu như lá cỏ<
>Lùa xuống lòng anh lửa bốn mùa<
>Gắn giưã môi bé một măt trời<
>Đỏ chùm mộng chín tuổi lên mươì<
>Cùng bâng khuâng nhớ năm mươì bảy<
>Và nụ hôn tròn thơm ô mai<
>Thổi vào lòng bé một tiếng đàn<
>Anh nghe chầm chậm bước Xuân sang<
>Những đường tơ nõn rung như nắng<
>Thứ nắng không màu nhưng rất nhung<
>Lăn vào hồn bé một cỗ xe<
>Hai con ngựa trắng bước trong mê<
>Nhạc vàng khuya rộn đôi vòng ngọc<
>Nhủ bé rằng anh sẽ trở về",lục bát,https://isach.info/poem.php?poem=la_tuong_tu__muong_man,Mường Mán,hiện đại,
Lỡ,"Phải chi ta đừng lớn khôn<
>Tâm hồn cứ mãi trẻ con không già<
>Đi rong trong cõi người ta<
>Trái tim chỉ biết... hát và yêu thương<
>Phải chi trái đất hình vuông<
>Quanh năm đừng có tai ương dập vùi<
>Sớm hôm, chỉ một tiếng cười<
>Quay vòng nhật nguyệt giữa đời thong dong<
>Muộn rồi, ta lỡ lớn khôn<
>Và trái đất cũng lỡ... tròn từ lâu<
>Hạnh phúc mình lỡ cho nhau<
>Cái vui xẻ nửa, cái sầu chia đôi<
>Vốn lời chung một cuộc chơi<
>Bi hài lắm bận khóc cười được thua<
>Ngủ đi em, giống trẻ thơ<
>Quên bao cay đắng chát chua đã từng<
>Mơ đi, mộng thật phiêu bồng<
>Lang thang trên tận cõi hồng trên mây<
>Sớm mai tiếp tục tỉnh say<
>Thuỷ chung với mặt đất này...",lục bát,https://isach.info/poem.php?poem=lo__muong_man,Mường Mán,hiện đại,
Mắt Lá,"HÌnh như có mùa đông rất vội<
>Theo áo em về mấy bữa nay<
>Giòng sông xanh quá đôi bờ sóng<
>Ta bỗng nghe lòng chớm theo may<
>Hình như có đôi mắt đi lạc<
>Len nhẹ vào tim một thoáng cay<
>Tình như là bụi hư không ấy<
>Phủi mãi, mà sao nhớ vẫn đầy<
>Hình như người ấy không đi lẻ<
>Có bạn lâu rồi ta đâu hay<
>Chiều nay qua phố nghe chim kể<
>Mới biết lòng không nhẹ hơn mây<
>Chục tách café trong quán đợi<
>Chẳng đắng bằng một thoáng mong ai<
>Chiều bâng khuâng rụng đôi bờ lá<
>Ngỡ mắt người dưng lúng liếng bay",lục bát,https://isach.info/poem.php?poem=mat_la__muong_man,Mường Mán,hiện đại,
Một Chút Mưa Thơm,"Mưa thân ái trên tay<
>Tay mỏi rời trong tóc<
>Tóc nhớ ai mọc dài<
>Mắt nhớ ai muốn khóc",thơ tự do,https://isach.info/poem.php?poem=mot_chut_mua_thom__muong_man,Mường Mán,hiện đại,
Ngồi Nghe,"Ngồi nghe nắng bên sông tan vỡ<
>Tụng rất thầm, kinh tiễn ngày đi<
>Dăm chiếc lá dùng dằng không nỡ<
>Buông trôi đời xuống mặt sóng kia<
>Ngồi nghe nước qua cầu lặng lẽ<
>Bèo nghĩ gì trên nhánh phân ly<
>Em ngàn năm vẫn là bến lạ<
>Thuyền ta trôi chưa đến, bởi vì...<
>Ngồi nghe gió đi rong qua chợ<
>Ầm ỉ rao mua bán tình si<
>Ta lục những ngăn tình xưa cũ<
>Chợt ngẩn ngơ thấy chẳng còn gì<
>Ngồi nghe phố vội vàng khép cửa<
>Bao rượu tình tràn rót chén khuya<
>Ta khờ khạo giao tim em giữ<
>Rượu đêm này hồ dễ ai chia.",lục bát,https://isach.info/poem.php?poem=ngoi_nghe__muong_man,Mường Mán,hiện đại,
Phút Lặng Thinh,"Cái hôm ta phải lòng nhau<
>Mặt trời trên nhánh me cao trộm nhìn<
>Trái đất như bỗng đứng im<
>Không gian như chợt xanh hơn mọi ngày<
>Tuyệt vời là chiếc lá bay<
>Như chim sẽ đậu xuống tay em hiền<
>Tyuệt vời bốn hướng chgao nghiêng<
>Dồn hết nắng gió về riêng phía mình<
>Tuyệt vời cái phút lặng thinh<
>Nói hơn chán vạn lời tình huyên thiên",lục bát,https://isach.info/poem.php?poem=phut_lang_thinh__muong_man,Mường Mán,hiện đại,
Qua Đò Cồn Hến,"Sóng vẫn vỗ và đò vẫn trôi<
>Riêng vầng trăng ai đã chia đôi<
>Nửa mảnh theo em về bến khác<
>Hay mãi tương tư tận cuối trời.",lục bát,https://isach.info/poem.php?poem=qua_do_con_hen__muong_man,Mường Mán,hiện đại,
Qua Mấy Ngõ Hoa,"Chim vỗ cánh nắng phai rồi đó<
>Về đi thôi O nớ... chiều rồi<
>Ngó làm chi mây trắng xa xôi<
>Mắt buồn quá chao ơi là tội!<
>Tay nhớ ai mà tay bối rối<
>Áo thương ai lồng lộng đôi tà<
>Đường về nhà qua mấy ngõ hoa<
>Chớ có liếc mắt nhìn ong bướm<
>Có chi mô mà chân luống cuống<
>Cứ tà tà ta bước song đôi<
>Đi một mình tim sẽ mồ côi<
>Tóc sẽ lệch đường ngôi không đẹp<
>Để tóc rối cần chi phải kẹp<
>Nắng sẽ chia nghìn sợi tơ huyền<
>Buộc hồn O vào những cánh chim<
>Bay lên đỉnh hồn anh ngủ đậu<
>Cứ mím môi rứa là rất xấu<
>O cười tươi duyên dáng vô cùng<
>Cho anh nhìn những hạt răng xinh<
>Anh sẽ đổi ngàn ngày thơ dại<
>Mi khẽ chớp nghĩa là sắp háy<
>Háy nguýt đi giận dỗi càng vui<
>Gót chân đưa bước mộng bồi hồi<
>Anh chợt thấy trần gian quá chật<
>Không ngó anh răng nhìn xuống đất<
>Đất có chi đẹp đẽ mô nờ<
>Theo nhau từ hôm nớ hôm tê<
>Anh hỏi mãi răng O không nói?<
>Tình im lặng tình cao vời vợi<
>Hay nói ra sợ dế giun cười<
>Sợ phố ghen đổ lá me rơi<
>Sợ chân bước sai hồi tim nhịp<
>Cứ khoan thai rồi ra cũng kịp<
>Vạn mùa Xuân chờ đón chung quanh<
>Vạn buổi chiều anh vẫn lang thang<
>Vẫn theo O giờ về tan học<
>Từ bốn cửa Đông Tây Nam Bắc<
>Đến bốn mùa Xuân Hạ Thu Đông<
>Theo nhau về như sáo sang sông<
>Như chuồn chuồn có đôi có cặp<
>Chim chìa vôi chuyền cành múa hát<
>Trên hư không ve cưới mùa Hè<
>O có nghe suốt dọc đường về<
>Sỏi đá gọi tên người yêu dấu<
>Hoa tầm xuân tím hoang bờ dậu<
>Lòng anh buồn chi lạ rứa thê<
>Nón nghiêng vành nắng chết đê mê<
>Anh mê sảng theo chiều tắt chậm<
>Chiều đang say vì tình vừa ngấm<
>Hai hàng cây thương nhớ mặt trời<
>Chiều ni về O nhớ thương ai?<
>Chiều ni về chắc anh nhuốm bệnh<
>Thuyền xuôi giòng, ngẩn ngơ những bến<
>Anh như là phố đứng trông mưa<
>Anh như là quế nhớ trầm xưa<
>Sợ một mai O qua mất bóng<
>Một mai rồi tháng năm sẽ lớn<
>O nguôi quên những sáng trời hồng<
>O sẽ quên có một người mong<
>Một kẻ đứng dọc đường trông đợi<
>Còn nhớ chi ngôi trường con gái<
>Lớp học sầu khung cửa giờ chơi<
>Cặp sách quăng đâu đó mất rồi<
>Vì O bận tay bồng, tay bế<
>Chuyện hôm ni sẽ thành chuyện kể<
>Những lúc chiều đem nắng sang sông<
>O bâng khuâng nhè nhẹ hỏi lòng<
>Mình nhớ ai mà buồn chi lạ!<
>Chim vỗ cánh nắng phai rồi đó<
>Về đi thôi O nớ chiều rồi<
>Ngó làm chi mây trắng xa xôi<
>Mắt buồn quá chao ơi là tội!",lục bát,https://isach.info/poem.php?poem=qua_may_ngo_hoa__muong_man,Mường Mán,hiện đại,
Quà Sinh Nhật,"Tặng em đôi phiến mây vàng<
>Để che lúc nắng để quàng lúc mưa<
>Tặng em dăm hũ yaourt<
>Ướp thêm cho giọng chanh chua càng bùi<
>Tặng em câu vọng cổ mùi<
>Giữa chừng lạc giọng thành lời du cạ<
>Tặng em nụ hồng hôm qua<
>Sáng nay nở ngát hương hoa xuân thì<
>Tặng em riêng một lối đi<
>Quanh năm rợp bóng cây si anh trồng<
>Tặng em một chiếc cầu vồng<
>Nối mơ xa với mộng gần đón đưa<
>Tặng em những sớm mai trưa<
>Dằn lòng ngân tiếng cứ vờ không vui<
>Tặng em khóe mắt bồi hồi<
>Ai yêu muốn dại cả người, làm ngơ<
>Tặng em thoáng nhớ bâng quơ<
>Sớm hôm vỗ sóng tìm bờ bến aị<
>Tặng em miếng gừng chia hai<
>Hạt muối xẻ nửa, đêm dài chia đôi<
>Tặng nguyên trái tim mồ côi<
>Bơ vơ từ thuở đứng ngồi không yên<
>Chỉ xin đôi lúm đồng tiền<
>Và bàn tay nắm xuống thuyền sang sông.",lục bát,https://isach.info/poem.php?poem=qua_sinh_nhat__muong_man,Mường Mán,hiện đại,
Tháng Giêng Hát,"Tháng Giêng hiền như cỏ<
>Và tóc mềm như mây<
>Tóc bay qua bến lạ<
>Sông thương ai, sông đầy<
>Tháng Giêng biếc như lá<
>Và tình ấm như tay<
>Tình rẽ sang lối nọ<
>Vai nhớ ai, vai gầy<
>Tháng Giêng trắng như cúc<
>Và áo vàng như mai<
>Áo nhàu trăm nếp bụi<
>Giữ hoài mơ chưa phai<
>Tháng Giêng ướt như mắt<
>Tháng Giêng hồng như môi<
>Trái tim ai hoá bướm<
>Bay theo nhau, bồi hồi<
>Tháng Giêng sao về muộn<
>Không em, chim lạc bầy<
>Một mình lên đồi hát<
>Xuân nhớ ai, xuân gầy",thơ tự do,https://isach.info/poem.php?poem=thang_gieng_hat__muong_man,Mường Mán,hiện đại,
Thơ Viết Ở Đà Lạt,"Mười ngón pha phôi<
>Chợt thấy đôi khi lòng là sóng<
>Cuốn tim bay theo bước chân người<
>Ngã bảy ngã ba",bảy chữ,https://isach.info/poem.php?poem=tho_viet_o_da_lat__muong_man,Mường Mán,hiện đại,
Tình Đôi Khi,"Tình đôi khi là muối<
>Chắt lọc từ tháng năm<
>Qua sông dài biển rông<
>Còn nguyên vị ngọt đằm<
>Tình đôi khi là ngọc<
>Sáng hơn cả trăng rằm<
>Rồi không dưng chợt mất<
>Hóa nghìn trùng xa xăm<
>Tình đôi khi là đạn<
>Bắn vỡ lòng giá băng<
>Khiến trái tim câm điếc<
>Biết cười và nói năng<
>Tình đôi khi là tội<
>Lạnh thầm trên gối chăn<
>Không ai ngoài chiếc bóng<
>Dỗ dành ta ăn năn<
>Tình đôi khi thoáng chốc<
>Mà ngậm ngùi trăm năm<
>Em đã từng đâu đó<
>Anh mãi còn long đong",thơ tự do,https://isach.info/poem.php?poem=tinh_doi_khi__muong_man,Mường Mán,hiện đại,
Trái Mơ,"Ngày nào em đến thăm anh<
>Mang theo dăm trái mơ xanh đầu mùa<
>Đầu mùa mơ hãy còn chua<
>Như môi ai ngọt vì chưa đắng lòng<
>Tình đầu giờ hóa như không<
>Cánh chim mùa cũ sổ lồng bay xa<
>Đôi khi anh nghĩ thật thà<
>Trái chua thuở ấy không là...trái mơ.",lục bát,https://isach.info/poem.php?poem=trai_mo__muong_man,Mường Mán,hiện đại,
Về Bến Xuân Xưa,"Áo biếc xưa về qua bến tạnh<
>Ngày xuân tóc mới chớm ngang vai<
>Chị đi thoáng chút hương xoan muộn<
>Sóng sánh nghiêng lòng bao gã trai<
>Khăn đào xưa đùa cùng gió nội<
>Theo người qua trăm chặng lao đao<
>Chị gánh sương đi từ hừng sáng<
>Khuya về, vai nặng gánh trăng sao<
>Cậu bé ngày xưa thường tha thẩn<
>Ôm đàn ra bến hát nghêu ngao<
>Đón chị, đón quà, và đón cả<
>Vòng tay thơm gió bụi ngọt ngào<
>Hương xoan nay đã xa vời vợi<
>Thuyền cũ đi về vắng bóng ai<
>Lênh đênh trên bến vần thơ trắng<
>Nhuộm áo khăn xưa màu trăng phai.",lục bát,https://isach.info/poem.php?poem=ve_ben_xuan_xua__muong_man,Mường Mán,hiện đại,
Về,"Về ngang qua đường cũ<
>Lá vẫn xanh nguyên màu<
>Có đôi chùm hoa lạ<
>Chợt tím vì mong nhau<
>Về ngang qua quán cũ<
>Nhạc vẫn vang trong chiều<
>Lời ca như sóng vỗ<
>Cuốn lòng ta bay theo<
>Về ngang qua sông cũ<
>Đò xưa nay đã già<
>Trăng hẹn hò thuở nọ<
>Giờ tách bến nào xa<
>Về ngang qua phố cũ<
>Lòng đàn theo nhạc mưa<
>Ngỡ hai đứa còn đứng<
>Chụm đầu dưới hiên xưa<
>Về ngang qua trường cũ<
>Không dưng thèm vu vơ<
>Trái me ai chia nửa<
>Đến bao giờ thôi chua?",thơ tự do,https://isach.info/poem.php?poem=ve__muong_man,Mường Mán,hiện đại,
Với Xuân Đồng Bằng,"Nhà ai quyết bánh phồng khuya quá<
>Nhịp chày khoan nhặt thức cùng trăng<
>Môi em đỏ như là mận chín<
>Giấu chút duyên sau chéo khăn rằn<
>Tôi về sớm cứ e rằng muộn<
>Đường xưa xanh so đũa đôi hàng<
>Em nghịch ngợm giấu hương trong áo<
>Quyến ong bay qua ngõ sương tan<
>Tôi về nhặt chút quê mùa đánh mất<
>Sau đôi lần chót lỡ lìa sông<
>Giọt kim thuốn qua tim buôn buốt<
>Em ca chi điệu lý đất giồng<
>Tôi về nhặt chút bóng chiều bỏ sót<
>Thuở cánh cò chưa biết bão giông<
>Bỗng dưng nghe dế giun ca hát<
>Và hồn nhiên cỏ mọc quanh lòng<
>Nhà ai nấu bánh chưng khuya quá<
>Lửa bập bùng cho mắt long lanh<
>Tôi về nhặt chút hương mùa cũ<
>Xuân chín rồi cứ ngỡ xuân xanh!",lục bát,https://isach.info/poem.php?poem=voi_xuan_dong_bang__muong_man,Mường Mán,hiện đại,
Với Xuân Hà Nội,"Mùa cốm xa rồi hương còn đây<
>Sâm cầm về đâu cánh nghiêng trời<
>Biếc xanh tà áo em qua ngõ<
>Gói cả sông hồ thương nhớ ai.<
>Heo may về phố cho khăn áo<
>Lũ lượt xuống đường đón gió mai<
>Em đi về phía xuân đang chớm<
>Ta ngẩn ngơ tìm phía nắng phai.<
>Trễ chuyến giao thừa không về kịp<
>Ta hái đóa quỳnh khuya lẻ loi<
>Đi từ năm cũ sang năm mới<
>Hoa lỡ thì mà người đâu hay.<
>Hoa đào qua phố rao xuân chín<
>Áo đào qua ngõ gọi thầm nhau<
>Hà Nội chừng như thôi trở rét<
>Đóa quỳnh chợt thức giữa chiêm bao.",lục bát,https://isach.info/poem.php?poem=voi_xuan_ha_noi__muong_man,Mường Mán,hiện đại,
Xuân Thường Ngày,"Bếp lửa chiều thơm khói<
>Gọi thức ăn quay về<
>Cuối một giờ bươn chải<
>Hạnh phúc lại đầy tay<
>Cuối một ngày tất bật<
>Tìm lại ấm niềm vui<
>Dẫu yêu anh chỉ một<
>Nhưng yêu con tới... mười<
>Cám ơn em gieo cấy<
>Hạt ấm êm từng ngày<
>Mỗi mùa mỗi mùa gặt<
>Ngát hương hoa tình đầy<
>Dẫu đôi khi bất chợt<
>Mấy ám, hạnh phúc buồn<
>Nhà vẫn thừa rượu ngọt<
>Cất từ lòng yêu thương<
>Dẫu đôi khi nước mắt<
>Ứa lan theo giận hờn<
>Quanh năm, mỗi thời tiết<
>Ấm áp, và vân vân...<
>Bếp mỗi ngày thơm khói<
>Gọi cha về bên con<
>Xuân ươm từ tay mẹ<
>Thơm như là quê hương...",thơ tự do,https://isach.info/poem.php?poem=xuan_thuong_ngay__muong_man,Mường Mán,hiện đại,
