title,content,genre,url,author,period,specific_genre
Hái Hoa,"Nhẹ nhàng, em hái đóa hồng tươi,<
>Dưới vẻ xuân chào buổi sớm mai,<
>Trong lúc chim xuân mừng nắng mới<
>Nhuốm đào sắc trắng khóm hoa mai.<
>Em thấy lòng chan chứa cảm hoài.<
>Lẳng lơ gió lá nhủ bên tai:<
>Vườn xuân đằm thắm tình âu yếm,<
>Thơ thẩn vì đâu, xuân nữ ơi!<
>Tình quân em ở chốn xa xôi,<
>Chắc thấy xuân sang, cũng ngậm ngùi<
>Cho kẻ tựa thời gian ngóng bạn,<
>Mắt buồn trông thấy cảnh xuân vui.<
>Rũ hạt sương hoa, giọt lệ rơi,<
>Nâng hoa ân ái để lên môi<
>Tình quân nếu cũng trông mây, hẳn<
>Cảm thấy tình em thả tuyệt vời.<
>Có ai đem hộ đóa hồng tươi,<
>Để bạn lòng em đón lấy cài<
>Bên phía trái tim chàng thổn thức:<
>Trông hoa hằng tưởng miệng em cười.",lục bát,https://isach.info/poem.php?poem=hai_hoa__the_lu,Thế Lữ,hiện đại,
Hoa Thủy Tiên,"Như hơi gió xuân qua...<
>Chàng bước vào, thản nhiên trông bốn phía:<
>Phòng vắng lặng. Cách trang hoàng ý nhị,<
>Đơn sơ, nhưng quý trọng, cao thanh.<
>Ánh sáng không nguồn, một sắc trong xanh<
>Lặng giải trên mặt ghế nhung, bình nước ngọc<
>Bốn lư trầm đường hoàng trong bốn góc,<
>Khói lam thong thả cao đưa:<
>Cảnh chập chờn như thực, như hư...<
>Văn Sinh đến bên bàn ngồi xuống ghế;<
>Cùng khói trầm, tâm hồn chàng êm nhẹ<
>Mơ màng xa tỉnh, gần say.<
>Chàng cố nghĩ xem mình ở đâu đây,<
>Chợt trông thấy bức tranh xuân nữ, xuân nữ,<
>Đang thổi sáo bên đôi hươu rỡn múa.<
>Văn Sinh mang máng nhớ dần ra,<
>Bức tranh kia, chàng như đã thấy qua,<
>Cùng với cảnh êm đềm nơi phòng vắng,<
>Cảnh mờ ảo như trong mộng tưởng.<
>Đang bâng khuâng, chàng bỗng thấy bên rèm,<
>Chúm chím cười mấy đóa thủy tiên,<
>Mấy nụ hoa non ngậm mầu kín đáo,<
>Nhường e ấp chưa muốn phô diện mạo.<
>Chậu hoa, mầu xứ xanh xanh<
>Chàng biết rằng trên có vẽ nàng Oanh,<
>Dưới bóng liễu thở than cùng Quân Thụy.<
>Chàng lại biết đúng nửa đêm hoa sẽ<
>Bảo nhau cùng tung cánh nở đều...<
>Tâm hồn chàng rong ruổi đang phiêu diêu<
>Trên thế giới, cõi u uyên, xa lắc:<
>Nơi chàng đã sống qua đâu kiếp trước.<
>Văn Sinh bỗng thấy nhẹ nhàng,<
>Chuông đồng hồ phòng bên cạnh dần buông<
>Mười hai tiếng, vẳng đưa xa luồng sóng<
>Lòng chàng cũng theo chuông thầm xuyến động.<
>Chàng lim dim đôi mắt trong rèm châu,<
>Mà (chính Văn-Sinh cũng không hiểu vì đâu)<
>Chàng tin chắc cánh hoa rung rinh sẽ cuốn.<
>Chuông rứt tiếng. Khói nao nao cuộn...<
>Một áng hương qua... Một tiếng thở dài<
>Của điệu tiên ca trong trẻo, tuyệt vời<
>Se sẽ nổi - Bức rèm châu biến.<
>Từ khung tối, một nàng kiều diễm<
>Nhẹ bước ra, tươi ánh bình minh.<
>Đôi mắt đen, đắm đuối long lanh<
>Như đôi ngọc huyền, xâu xa huyền bí.<
>Sinh đứng dậy. Giai nhân se sẽ<
>Nở cặp môi đằm thắm ánh đào<
>Và dừng gót du dương nàng nhẹ cúi chào.<
>Sinh đứng trước bóng kiều nga nhan sắc,<
>Trí bâng khuâng như người lạc bước<
>Giữa Bồng lai chốn huy lộng thần tiên.<
>Song giai nhân, chàng lại thấy quen quen<
>Như đã cùng nhau nhiều lần gặp gỡ.<
>Trên mình ngọc, màu áo xanh lá mạ<
>Uyển chuyển in theo nét uốn dịu dàng;<
>Rủ bên vai giải khăn lụa tươi vàng.<
>Buông lưu luyến trên đôi tay trắng muốt,<
>Nàng cất tiếng nhẹ nhàng, nghe dịu ngọt<
>Như tiếng đàn ân ái, nghe véo von<
>Như tiếng chim ca buổi sáng trên đầu non:<
>""Chàng vui gót nơi đâu, giờ mới tới?<
>Để chúng em những mong chờ mỏi đợi,<
>Đã tưởng đêm nay xuân đến một mình<
>Nhưng vui thay, xuân đến với Văn Sinh<
>Là xuân thắm. Em xin chào bạn ngọc""<
>Rồi lơi lả, nàng tiến lên, trong lúc<
>Tiếng đã im mà âm hưởng vẫn bên tai<
>Văng vẳng đưa nhạc điệu của Thiên Thai,<
>Văng vẳng reo ở trong lòng khách lạ<
>Nàng sẽ vẫy. Cửa phòng bên đã mở.<
>Một nữ tỳ lễ phép bưng ra<
>Một khay trà, chén ngọc thoảng mùi hoa,<
>Giai nhân mắt đưa tình, tay dâng nước.<
>Hương nước thoảng xông, lòng Sinh man mác<
>Mầu nước xanh, lóng lánh, trong ngần,<
>Thấp thoáng trông như thấy cả vườn xuân,<
>Với trăm khóm Thủy tiên trong lòng chén<
>Phút biến đi nhưng rồi phút hiện.<
>Văn Sinh nâng chén ngang môi,<
>Cả tâm hồn chàng khoan khoái, chơi vơi<
>Như bơi đắm đâu trong nguồn cực lạc.<
>Giai nhân nói: ""Đây chính là Hoa các<
>Bọn chúng em mười hai nữ hoa tiên<
>Cùng với chàng ân ái có tiền duyên,<
>Mỗi mùa xuân chẳng hay chàng có nhớ,<
>Chúng em lại cùng nhau ngỏ cửa<
>Đợi chàng đem xuân tới ta cùng vui...""<
>Rồi đưa tay, nàng mỉm miệng cười<
>Cất tiếng gọi: ""Tình quân ta đã tới,<
>Không ra đón, còn trang điểm mãi!""<
>Tiếng cầm ca réo rắt ở đâu đâu<
>Vẳng lại đưa ra. Rồi tự cửa rèm châu<
>Mười tiên nữ yêu kiều trong diễm-lệ<
>Áo xanh non, khăn lụa vàng, vui vẻ<
>Cùng đem theo hương nồng ngát bước vào.<
>Mười đóa hoa trên những cặp môi đào<
>Cùng tươi nở, biết bao tình ý thắm.<
>Văn-Sinh uống nước trà và ngắm dáng tiên nga,<
>Càng thấy lòng thêm chan chứa, say sưa,<
>Chàng đem nỗi nhớ thương ra thổ lộ,<
>Coi người tiên như bạn tình duyên cũ.<
>Lời chàng hoa mỹ như lời thơ<
>Và tiếng chàng êm ái như đờn ca.<
>Nhưng niềm vui sướng, chuyện ái ân đang lúc<
>Như suối reo bỗng nhiên ngừng khúc.<
>Một nàng hoảng hốt đứng lên:<
>""Thôi khuya rồi. Xin cho phép chúng em<
>Từ biệt chàng, để xuân sau tái ngộ.""<
>Rồi cả bọn tiên hoa cùng nức nở.<
>Chàng nghẹn ngào khôn nói biết bao lời.<
>Lệ phân ly lã chã tuôn rơi.<
>Tiếng đàn tiên, càng xa càng tha thiết,<
>Bầy tiên nữ còn ngại ngùng chưa nỡ biệt,<
>Văn-Sinh còn lưu giữ vạt khăn vàng...<
>Bỗng thoáng qua cơn gió. Khói trầm tan,<
>Hương trầm nhạt, nguồn sáng xanh bừng trắng.<
>Bầy tiên biến. Bốn bề vắng lặng,<
>Đồng hồ treo đâu đó, điểm lạnh lùng,<
>Bảo chàng hay mình vẫn ở thư phòng,<
>Ngồi trước khóm thủy tiên mà chính tay chàng tỉa<
>Sinh ơ thờ đưa tay lau mắt lệ,<
>Nhìn chậu hoa: trên mầu xứ xanh xanh,<
>Vẫn đậm đà nét vẽ Thôi Oanh Oanh<
>Cùng Quân Thụy vẫn chưa thôi tình tự.<
>Mười hai đóa thủy tiên đều đã nở,<
>Nhởn nhơ phô cánh trắng, nhị vàng.<
>Ánh hương đưa, còn nhắc lại phút mơ màng.",bảy chữ,https://isach.info/poem.php?poem=hoa_thuy_tien__the_lu,Thế Lữ,hiện đại,
Hồi Xuân Và Thiếu Nữ,"Trên mặt hồ in mầu ngọc biếc,<
>Cô em đang chơi chiếc thuyền con,<
>Lẳng lơ như cái chuồn chuồn,<
>Rỡn đuôi trên nước chập chờn ghẹo hoa.<
>Chân gió nhẹ lướt qua làn sóng,<
>Nắng chiều xuân rung động trên cành,<
>Mấy hàng lau yếu nghiêng mình.<
>Cô em bỗng ngẩn ngơ tình vì đâu?<
>Đặt mái chèo, ngả đầu trên gối,<
>Trông mây chiều phơi phới trên kia...<
>Hỏi xem mây có duyên gì,<
>Mà con chim én đi về lửng lơ...?<
>Trên vừng trán ngây thơ, trong sáng,<
>Vẩn vơ qua một áng hương buồn.<
>Giây lâu cô vẫn như còn<
>Lâng lâng trông gửi tâm hồn lên cao.<
>Tiếng diều sáo nao nao trong vắt,<
>Trời quang mây, xanh ngắt mầu lơ.<
>Thuyền trôi, nước đẩy hững hờ.<
>Hàng cây lặng đứng trên bờ trông mong.<
>Ấy đăm đăm mơ mòng chi đó,<
>Hỡi cô em má đỏ hây hây?<
>Hỡi cô thiếu nữ trông mây<
>Thẩn thơ nhìn chiếc én bay lưng trời?<
>Khiến cho cảnh bồi hồi ngây ngất,<
>Tiếng sáo chưa nỡ dứt trên không,<
>Khiến cho hồ nước mịt mùng,<
>Ngày không muốn hết, ta không muốn về.",lục bát,https://isach.info/poem.php?poem=hoi_xuan_va_thieu_nu__the_lu,Thế Lữ,hiện đại,
Khúc Ca Hoài Xuân,"Tặng Nguyễn Tường Cẩm &lt;/div&gt;<
>Tiếng ve ran trong bóng cây râm mát;<
>Giọng chim khuyên ca ánh sáng mặt trời.<
>Gió nồng reo trên hồ sen rào rạt.<
>Mùa xuân còn, hết? Khách đa tình ơi!<
>Khách đa tình ơi! Mùa xuân đã hết.<
>Này nghe tiếng diều sáo dẫn mây đi,<
>Có phải chăng, đầy những lời tha thiết?<
>Lời tiếc xuân như hát khúc phân ly.<
>Ta rắp nâng lời chào ngày mới mẻ,<
>Vì Đông, Thu, hay Hạ cũng như Xuân;<
>Cũng có tình riêng với lòng thi sĩ.<
>Ta vui ca trông ngày tháng xoay vần.<
>Nhưng ta thấy ai kia đang tựa cửa,<
>Tiếc bóng chiều, đôi mắt dõi chân mây.<
>Ta cảm nỗi hoài xuân cùng thiếu nữ,<
>Cùng cô em đôi má đỏ hây hây.<
>Nên ngừng bút khoan vẽ mầu chói lói,<
>Của ngày hè muôn cảnh sắc tưng bừng,<
>Cất tiếng hát, trông cô em ta gọi:<
>Hỡi giai nhân! Nghe tiếng hát ta chăng?<
>Nghe tiếng ta trong bóng ve reo mát,<
>Trong lời chim, trong giọng sáo chơi vơi...<
>Hãy gắng quên nỗi bâng khuâng man mác,<
>Mà vui đi! Thiếu nữ đa tình ơi!",bảy chữ,https://isach.info/poem.php?poem=khuc_ca_hoai_xuan__the_lu,Thế Lữ,hiện đại,
Khúc Hát Bên Sông,"Ngày trước mỗi khi qua bên sông,<
>Văng vẳng đưa sang tiếng em hát,<
>Ta thôi ngắm trời xanh ánh mây hồng,<
>Ta quên dạo vườn hoa gió bay ngát.<
>Ngày nay, ta cũng qua bên sông,<
>Lắng tai, không thấy tiếng em hát,<
>Ta hỏi thăm: em đã đi lấy chồng;<
>Trời nặng, mây mờ, gió hương cũng nhạt.<
>Thổn thức ta ngồi ghé bên sông,<
>Giục tiếng lòng xưa ôn tiếng hát,<
>Muôn ánh lòng soi ấm khối mây lòng.<
>Muôn hương lòng đượm thơm làn gió mát.<
>Ta lòng thi sĩ ở bên sông<
>Tiếc cái vui qua cùng khúc hát:<
>Ngàn muôn năm vỗ nhịp một bên lòng,<
>Ca nhớ lại thanh hương xưa đã tắt.",bảy chữ,https://isach.info/poem.php?poem=khuc_hat_ben_song__the_lu,Thế Lữ,hiện đại,
Lời Mỉa Mai,"Rũ bụi mờ trắng áo,<
>Tôi ngoảnh trông lại quãng đường đời,<
>Sống với người ta chừng hăm sáu năm thôi,<
>Mà tôi thấy mình đã nhiều tuổi lắm.<
>Vì có lẽ bao nhiêu mùi cay đắng,<
>Bao nhiêu hồi gian truân<
>Tới bao nhiêu lớp chông gai trên bước phong trần<
>Tôi đã nếm, đã quen, đã trải,<
>Nỗi đau khổ, hỡi lòng ơi! Có phải<
>Đã khiến cho thời xuân thắm của ta<
>Mau đi tới buổi thu già?<
>Có phải chăng nỗi ưu tư quá sớm<
>Đã sớm in bao nét răn lên trán,<
>Đã khiến cho cả đến miệng ta cười<
>Cũng ngậm đầy những vể mỉa mai?<
>Ngày xưa, lòng còn dễ tin, trí còn bỡ ngỡ,<
>Mắt còn thấy toàn mầu rực rỡ,<
>Tôi dấn bước đầu trong cảnh trần gian.<
>Mang tâm tình người niên thiếu nồng nàn,<
>Tôi yêu đời. Nhưng bị người ghen ghét.<
>Yêu say mê, yêu đắm đuối cho giai nhân,<
>Nhưng lòng tôi chân thành, chỉ đằm thắm ái ân,<
>Tôi chỉ giầu riêng tình cảm,<
>Thứ tiền tài mà giai nhân không hám!<
>Mang vết thương, tôi đi tìm kẻ tâm giao,<
>Nhưng thân thế tôi là thân thế ba đào,<
>Không được lúc bình yên vui có bạn.<
>Rồi tủi phận, trơ vơ, chán nản,<
>Chẳng tin yêu, mà cũng chẳng thương ai<
>(Vì tình duyên, ân nghĩa ở đời,<
>Cho cả nỗi sầu tư đau xót nữa,<
>Cho đến cả chân tình, than ôi! tôi cũng sợ<
>Là những trò giả dối của người ta)<
>Tôi ngược suôi trên đường thế mịt mờ,<
>Giữa những đám chen chúc, dập dồn và náo động<
>Vẫn như bước trên cánh đồng xa rộng,<
>Bấy nay thui thủi một mình.<
>Nhưng trong khi phấn đấu đua tranh,<
>Lòng nhân thế gian ngoan mà lòng tôi ngờ vực,<
>Trong những lúc giang hồ cay cực,<
>Vừng cây xanh bỗng réo rắt tiếng chim ca,<
>Khiến cho người non nước động hồn thơ...<
>Tôi đứng lại, đưa tay lau mắt lệ<
>Mà vui ngắm cảnh tươi cười mới mẻ;<
>Tôi thực lòng hưởng phút say sưa.<
>Vì cảnh thiên nhiên không lừa dốii bao giờ.",bảy chữ,https://isach.info/poem.php?poem=loi_mia_mai__the_lu,Thế Lữ,hiện đại,
Lời Than Thở Của Nàng Mỹ Thuật,"(Tặng Nguyễn Ðỗ Cung)<
>Em đứng em buồn cạnh khóm lau,<
>Khóm lau than trước gió đêm thâu,<
>Gió thâu khóc với trăng thâu quạnh,<
>Ai biết tình quân em ở đâu?<
>Than ôi! Mới được mấy thu nay,<
>Gặp gỡ tình quân giữa cảnh này<
>Là chốn em quen cười với gió,<
>Với trăng, với nước, với mây bay...<
>Hoạ sĩ qua chơi lúc bấy giờ,<
>Lòng em phơi phới trí ngây thơ:<
>Em xinh, em đẹp mà không biết,<
>Không biết vì em, ai ngẩn ngơ.<
>Lân la khách lạ nên quen,<
>Rồi ngón tay tình chắp mối duyên.<
>Cái thuở ban đầu lưu luyến ấy<
>Ngàn năm chưa dễ đã ai quên.<
>Em thấy chàng yêu mới nhớ ra<
>Tên em là Ðẹp, bạn em là<
>Bao nhiêu cảnh tượng, muôn hình sắc:<
>ánh sáng, non sông, mây, cỏ, hoa...<
>Em càng trang điểm để thêm xinh,<
>Và để màu tươi của ái tình<
>Ðiểm khắp bầu trời thêm vẻ đẹp!<
>Hồ kia thêm biếc, núi thêm xanh.<
>Hay đâu cơn gió lạ đâu đâu<
>Thổi lại cho em những mối sầu:<
>Bạn ngọc thưa về, em khắc khoải<
>Cười nhưng phảng phất nỗi lo âu.<
>Rồi bỗng ngày kia em mới hay<
>Tình quân em đã chán nơi đây,<
>Chàng đi theo dõi tơ duyên khác.<
>- Hỡi mộng lòng ơi! Ôi bóng mây!<
>Nay biết cùng ai ngỏ nỗi niềm?<
>Tình quân không dám ở cùng em!<
>Yêu nhau gian khổ còn yêu mãi<
>Chàng hám vinh hoa mải miệt tìm.<
>Như nàng Ngọc Nữ ở Thiên Thai<
>Tiếc mãi chàng Lưu vẫn luyến đời,<
>Em đứng bên trường ân ái cũ,<
>Rồi em than khóc, bạn tình ơi!<
>Rồi ánh trăng kia với gió thâu<
>Với gương hồ lạnh, với ngàn lau,<
>Với bao cảnh đẹp vui khi trước,<
>Ủ rũ vì em nặng khối sầu.",lục bát,https://isach.info/poem.php?poem=loi_than_tho_cua_nang_my_thuat__the_lu,Thế Lữ,hiện đại,
Lời Tuyệt Vọng,"Lòng ta hồ vỡ tan tành,<
>Vì hờn, vì giận, vì tình, vì thương,<
>Vì cay đắng đủ trăm đường!<
>Than ôi! Ly rượu mơ màng khi xưa,<
>Ai đem dốc cạn bao giờ?<
>Chẳng cùng chi nửa, chẳng chờ hưởng chung<
>Để ta tỉnh mãi mà trông:<
>Giữa nơi cát bụi mịt mùng, dần lan<
>Từ nơi vết nặng không hàn<
>Một dòng máu, lẫn bao hàng lệ châu.<
>Phải chăng đau khổ bấy lâu<
>Chứa chan nay lúc mạch sầu trào tuôn?<
>Không, không: Thuốc độc vẫn còn<
>Mà nguồn nghị lực đương cuồn cuộn ra<
>Tình nhân hỡi! Bạn Mê-Hà!<
>Lại đây! Này vết thương ta có mình,<
>Lòng ta dù vỡ tan tành,<
>Cũng còn thổn thức. Buộc lành cho nhau!<
>Nỗi mong ám khắp trời thâu,<
>Có nghe thấy tiếng khẩn cầu này không?<
>Người yêu - hy vọng sau cùng<
>Mỉm cười đỡ lấy khối lòng đê mê,<
>Tưởng tay nương vuốt, không dè<
>Bóp thêm cho máu dầm dề lại tuôn.",lục bát,https://isach.info/poem.php?poem=loi_tuyet_vong__the_lu,Thế Lữ,hiện đại,
Lựa Tiếng Đàn,"Gởi cho bạn Mỹ thuật ở Hà Nội<
>Trong nhà tranh, một mình tôi than thở,<
>Với cây đàn, tập giấy. Các anh xa.<
>Sáng hôm nay, sương biếc tỏa mờ mờ.<
>Như hương khói đượm đầu cau, má rạ:<
>Ánh hồng tía rắc ngọc châu trên lá,<
>Trời trong xanh chân trời đỏ hây hây.<
>Tiếng chim xuân nhí nhảnh ở trong cây.<
>Cảnh vui thế, sao tôi còn buồn nữa?<
>Bởi vì gió ở đây trong trẻo quá:<
>Tiếng đàn tâm réo rắt nẩy càng cao,<
>Bởi vì đây duy có nàng Ly Tao.<
>Với bao nỗi tiếc thương hồi quá vãng,<
>Vẫn cùng tôi ở chung nhà bầu bạn.<
>Tôi bùi ngùi âu yếm mối bi ai,<
>Và để sầu tư mơn trớn lòng tôi,<
>Nên cảnh đẹp lại thêm chiều mai mỉa.<
>Tôi muốn sống cuộc đời thi sĩ, để<
>Uống say nồng, nhưng chỉ thấy chua cay,<
>Tìm mộng vàng trên cảnh lộng trời mây,<
>Mây thường biến: trời như lòng, tẻ ngắt.<
>Được lăn lóc mãi trong đời Mỹ thuật,<
>Như các anh vui, sướng trẻ trung sao!<
>Các anh đi len lỏi giữa xôn xao,<
>Và cười cợt ở trong luồng gió bụi;<
>Đập vang gót trên bờ hè Hà Nội,<
>Rủ nhau xem vẻ đẹp của lầm than,<
>Thấy hình tiên ngay giữa đám trần gian.<
>Và bôi đỏ lên những màu u ám.<
>Thôi! Hãy để giọng buồn thương ta thán,<
>Cho chúng tôi là một bọn nhạc công,<
>Trăm ngàn năm nẩy mãi sợi tơ lòng,<
>Ca những khúc sầu vui, tình thiên hạ.<
>Chán nản ư? Các anh đừng than thở,<
>Cứ im đi, rồi bảo cho tôi hay.<
>Lựa giọng buồn, tôi sẽ vặn trầm giây,<
>Và gọi gió, gọi thông, lên tiếng họa.<
>Nỗi buồn sẽ theo mây mờ mịt tỏa,<
>Bạn hữu ơi! Cất tiếng ta cười chung,<
>Để cho tôi được chút vui cùng.",bảy chữ,https://isach.info/poem.php?poem=lua_tieng_dan__the_lu,Thế Lữ,hiện đại,
Ma Túy,"Khói chiều lên, khói huyền lên...<
>Mắt say đậu ở ngọn đèn dần lu.<
>Tưởng bầu mây gió hư vô,<
>Tưởng vùng trăng lạnh mơ hồ đâu đây.<
>Ở đâu ta ở chốn này<
>Nằm trong hờ hững gối tay vô tình<
>Nhỏ to bạn hữu quanh mình<
>Trông ra vẫn có mà hình như không<
>Ưu tư rời bỏ cõi lòng<
>Hình hài thoát chốc bình bồng phiêu dao<
>Dật dờ trí thấp hồn cao<
>Thoáng qua ngàn cánh áo đào thiên tiên.<
>Khói huyền lên... khói huyền lên...<
>Mộng pha hơi tía hơi huyền trong mây<
>Bầu trời nồng ngát hương ngây<
>Kìa trông trong đắm trong say muôn hình<
>Lung linh vàng dọi cung Quỳnh<
>Nhịp nhàng biến hiện những mình tiên nga<
>Chập chờn gần tưởng như xa<
>Ngọc reo muôn khúc đàn ca im lìm<
>Hàng châu lặng lẽ rơi chìm<
>Dưới hồ trong vắt. Bên thềm đăm đăm<
>Hai cô lả lướt nghiêng nằm<
>Hai cô đứng thắp hương trầm hai bên.<
>Khói huyền lên... khói huyền lên<
>Thuyền trôi lững thững: Đào nguyên đâu rồi?",lục bát,https://isach.info/poem.php?poem=ma_tuy__the_lu,Thế Lữ,hiện đại,
Mấy Vần Ngây Thơ,"Tôi buồn tôi lại buồn thêm,<
>Tôi trông mây nước tôi thèm duyên tơ.<
>Mắt tôi, nước mắt như mưa,<
>Tôi không muốn gạt, tôi chờ ai lau.<
>Ai lau nước mắt cô mình?<
>Dưới đây duy có một mình ta thôi.<
>Cầm khăn lòng những bồi hồi,<
>Lệ ta cũng chửa ai người lau cho.<
>Thân ta lưu lạc giang hồ,<
>Giận đời muốn khuất những trò đảo điên,<
>Để lòng theo đám mây huyền,<
>Mây đưa ta bước tới miền gió trăng.<
>Ở đây mây núi, cây rừng,<
>Nước non thanh sạch cách chừng phồn hoa.<
>Chim đèo nhắn gió đèo ca,<
>Du hồn như một giấc mơ không cùng.<
>Giữa nơi bát ngát mịt mùng,<
>Tấm lòng thơ cũng nặng lòng ái-ân.<
>Thân tuy muốn thoát duyên trần,<
>Nhưng còn vương mối nợ trần muôn năm.<
>Đờn lòng, ta sắt ta cầm<
>Lại đây hòa điệu, hòa âm, ta cùng.<
>Du dương chung khúc mơ mòng...<
>Mây cao với núi chập trùng kia ơi!",lục bát,https://isach.info/poem.php?poem=may_van_ngay_tho__the_lu,Thế Lữ,hiện đại,
Mộng Ảnh,"Dưới bóng dâm tàn lá,<
>Một giòng suối chẩy mau.<
>Bọt nước quanh mình đá<
>Phun bông trắng phau phau.<
>Người đẹp đứng bên nguồn<
>Óng ả như mình liễu<
>Mái tóc tả tơi buông<
>Mặc gió cành trêu ghẹo<
>Cánh tay ngà lơi lả<
>Vít chĩu nhành cây xanh,<
>Lá vàng bay lả tả:<
>Như bướm lượn quanh mình.<
>Làn sóng mắt ngây thơ,<
>Nét miệng cười tươi thắm.<
>Chân đá nước hững hờ,<
>Khiến cho ta mê đắm,<
>Ta, tấm lòng man mác,<
>Vin hái quả cây tươi<
>Ngoảnh dâng cho Nhan sắc,<
>Người đẹp đã đâu rồi.",thơ tự do,https://isach.info/poem.php?poem=mong_anh__the_lu,Thế Lữ,hiện đại,
Mưa Hoa,"Miệng hát, hai tay nhét túi quần,<
>Tiến lên, ngửa mặt đón mưa xuân,<
>Vui như đàn trẻ săn theo bướm,<
>Ta mải mê theo đuổi mấy vần.<
>Đi qua các phố quên người đông.<
>Trời rét hay chăng, chẳng bận lòng<
>Ta thấy tâm hồn đang rạng rỡ,<
>Tưng bừng muôn cánh bướm hoa tung.<
>Trông khóm đào, mai bán khắp đường,<
>Ta cười tưởng nhớ cảnh quê hương<
>Bồng lai muôn thủa vườn xuân thắm,<
>Sáng lạn, u huyền, trong khói sương...<
>Rồi bao hình, sắc, bóng tiên nga<
>Điêu luyện tô thành nét những thơ;<
>Bao điệu thiêng liêng tê tái dạo<
>Chập chờn theo tiếng gió bay qua.<
>Nửa ở Bồng lai, nửa dưới Trần,<
>Ta đi, trong lúc cả trời xuân<
>Nồng say thắm nhuộm mầu thi cảm.<
>Chợt cánh hoa đào rụng dưới chân.<
>Lượm hoa, như lượm mấy lời thơ.<
>Hoa lại từ đâu nhẹ cánh đưa,<
>Một cánh rũ theo bao cánh khác<
>Quanh mình tấp tới trận mưa hoa.<
>Theo lối hoa về rảo bước lên,<
>Chân đưa lần đến cảnh thần tiên,<
>Đường cây uốn éo êm đềm phủ,<
>Tàn lá xanh rờn ánh biếc xuyên...<
>Gió đưa hoa tới cành hoa lay,<
>Như quyến theo làn hương đắm say,<
>Như quyến theo lời tơ trúc nhẹ,<
>Ái ân tha thiết, vẳng đâu đây.<
>Đưa bước như vào trong cõi mộng<
>Đàn, hòa, theo nhịp gót du đương<
>Ta đi tìm cõi nguồn tươi sáng,<
>Bỗng hiện trong hoa, bóng một nàng...<
>Một giai nhân chuốt vẻ yêu kiều,<
>Áo trắng in mầu ánh ngọc reo,<
>Nhan sắc như bài thơ tuyệt tác<
>Mơ màng, âu yếm điệu cao siêu.<
>Mỉm miệng cười tươi như nắng xuân,<
>Mắt nhìn lưu luyến bạn thi nhân;<
>Đưa tay nương vít cành hoa thắm,<
>Nàng hái từng bông thả xuống dần.<
>Đem cả tình thơ, với tấm lòng<
>Yêu mê riêng vẻ đẹp mênh mông,<
>Đón mầu hoa rụng tay Nương Tử.<
>Bỗng thấy lòng ta cảm não nùng...<
>Ô hay! Bao cánh thắm hoa đào<
>Chẳng ủ lòng ta ấm dịu sao?<
>Chẳng đủ cho lòng quên khổ não.<
>Vì đâu réo rắt khúc tiêu tao?<
>Giở hoa xem lại, ôi kỳ ảo!<
>Trên cánh nhung tơ những nét huyền<
>Thầm viết lên mầu năm tháng cũ<
>Lời thơ ghi những chuyện tình duyên.<
>Chép lại lời thơ kể chuyện xa,<
>Biết đâu không phải nỗi lòng ta<
>Bao lâu kiêu hãnh trong im lặng.<
>Thấy gió xuân về, cũng thiết tha.",lục bát,https://isach.info/poem.php?poem=mua_hoa__the_lu,Thế Lữ,hiện đại,
