title,content,genre,url,author,period,specific_genre
Buồn Thu,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Ấp úng không ra ðýợc nửa lời,<
>Tình thu bi thiết lắm thu õi!<
>Vội vàng cánh nhạn bay ði trớt.<
>Hiu hắt hõi may thoảng lại rồi...<
>Nằm gắng ðã không thành mộng ðýợc,<
>Ngâm tràn cho ðỡ lúc buồn thôi.<
>Ngàn trùng bóng liễu trông xanh ngắt,<
>Cảnh sắp về ðông mắt ðã või",lục bát,https://isach.info/poem.php?poem=buon_thu__han_mac_tu,Hàn Mặc Tử,hiện đại,
Bút Thần Khai,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Bút Thần Khai<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Ngọn bút thần khai phước lộc nhà<
>Sáng như gươm báu, lạnh như ma<
>Mực lùa khí vị vô hồn chữ,<
>Văn bút hào quang ở miệng ta.<
>Giấy trắng tinh khôi, tuôn huyết mạch,<
>Lời vàng nguyên vẹn trổ tài hoa.<
>Ấm hơn tiếng nhạc reo trong ý,<
>Thơ đợi xuân về phát tiết ra.<
>(Xuân Như Ý)",bảy chữ,https://isach.info/poem.php?poem=but_than_khai__han_mac_tu,Hàn Mặc Tử,hiện đại,
Cao Hứng,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Tôi làm trăng cổ độ,<
>Lượng trời rộng bao la.<
>Tôi làm Tô Đông Pha<
>Đàn tương tư lạc điệu.<
>Thơ tôi thương huyền diệu.<
>Mọc lên đạo từ bi.<
>Tôi bắt chước Hi Di<
>Ngủ một trăm ngày dậy.<
>Xem mặt trời đang cháy<
>Là điềm có tiên tri.<
>Tôi thấy nàng Tây Thi<
>Giặt sa trên bàn thạch.<
>Tôi yêu trời nguyệt bạch,<
>Tôi say màu thanh thiên,<
>Tôi ưng ả thuyền quyên<
>Ở trong pho tình sử.<
>Cho tôi hoa đền ngự,<
>Cho tôi lòng ni cô,<
>Xuân trên má nường Thơ<
>Ngon như tình mới cắn.",thơ tự do,https://isach.info/poem.php?poem=cao_hung__han_mac_tu,Hàn Mặc Tử,hiện đại,
Chơi Lên Trăng,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Chơi Lên Trăng<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Tôi đi trong ánh sương mờ<
>Tìm con trăng lạc ngoài bờ bên kia<
>Xứ yêu bát ngát, tôi lìa<
>Dò xem ý tứ ban khuya, tôi liều<
>Tôi gò mây lại<
>Tôi tìm sao bay<
>Gió nào tràn ngập xứ này<
>Và tràn ngập cả những ngày xa xôi<
>Không trào nước mắt không thê thảm<
>Tôi dọa không gian, rủa tới cùng<
>Tôi khát vô cùng<
>Tôi riết thời gian trong nắm tay<
>Tôi vo tiếc mến như vo lụa<
>Cất tiếng cười ròn xao động vùng mây.<
>Tôi nhập hồn tôi trong khúc hát<
>Để nhờ không khí đẩy lên trăng<
>Để nghe tiếng nhạc Nghê Thường trổi<
>Để hớp tinh anh của nguyệt cầu<
>Và để thoát ly ngoài thế giới<
>Để cười, để trững, để yêu nhau.<
>Lên chơi cung Quế lần đầu<
>Ôi phép lạ, ôi nhiệm màu<
>Vườn tiên sáng láng như lòng người thương.",bảy chữ,https://isach.info/poem.php?poem=choi_len_trang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Chùa Hoang,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Mái sụp, tường siêu, khách ngẩn ngơ,<
>Hỏi thaVắng sư, bụt đã toan hồi tục;<
>Lạnh khói hương cây sắp thoát chùa.<
>Hoành cổ nhện giaBình phong rêu bám đứng chơ vợ<
>Tiếng chuông tế độ rầy đâu tá?<
>Để khách trầm luân luống đợi chờ!",bảy chữ,https://isach.info/poem.php?poem=chua_hoang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Chuyến Ðò Ngang,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Chuyến Ðò Ngang<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Chẳng hẹn hò sao gặp gỡ ðây?<
>Ngýời thời nhý tỉnh, kẻ nhý say<
>Trong veo làn nýớc soi ðôi mặt<
>Xa tít quê nhà trỏ một tay.<
>Tâm sự mới trao, bờ ðã ðến<
>Nỗi niềm chýa cạn, khách về ngay.<
>Ba sinh duyên nợ âu là thế<
>Một chuyến ðò ðýa nghĩa một ngày",lục bát,https://isach.info/poem.php?poem=chuyen_o_ngang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Cô Gái Đồng Trinh,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Cô Gái Đồng Trinh<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Đêm qua trăng vướng trong cành trúc<
>Cô láng giềng bên chết thiệt rồi<
>Trinh tiết vẫn còn nguyên vẹn mới<
>Chưa hề âu yếm ở đầu môi.<
>Xác cô thơm quá thơm hơn ngọc<
>Cả một mùa xuân đã hiện hình<
>Thinh sắc cơ hồ lưu luyến mãi<
>Chết rồi - xiêm áo trắng như tinh.<
>Có tôi đây hồn phác tôi đây<
>Tôi nhập vào trong xác thịt này<
>Cốt để dò xem tình ý lạ<
>Trong lòng bí mật ả thơ ngây<
>Biết rồi, biết rồi! Thôi biết cả<
>Té ra Nàng sắp sửa yêu ta<
>Bao nhiêu mơ ước trong tim ấy<
>Như chực xuân về thổ lộ ra.",lục bát,https://isach.info/poem.php?poem=co_gai_dong_trinh__han_mac_tu,Hàn Mặc Tử,hiện đại,
Cô Liêu,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Gió lùa ánh sáng vô trong bãi<
>Trăng ngậm đầy sông, chảy láng lai.<
>Buồm trắng phất phơ như cuống lá<
>Lòng tôi bát ngát rộng bằng hai.<
>Tôi ngồi dưới bến đợi nường Mơ,<
>Tiếng rú ban đêm rạn bóng mờ,<
>Tiếng rú hồn tôi xô vỡ sóng,<
>Rung tầng không khí bạt vi lô.<
>Ai đi lẳng lặng trên làn nước,<
>Với lại ai ngồi khít cạnh tôi?<
>Mà sao ngậm kín thơ đầy miệng,<
>Không nói không rằng nín cả hơi?<
>Chao ôi! Ghê quá trong tư tưởng,<
>Một vũng cô liêu cũ vạn đời!<
>Chao ôi ghê quá! Chao ghê quá!<
>Cảm thấy hồn tôi ớn lạnh rồi!",lục bát,https://isach.info/poem.php?poem=co_lieu__han_mac_tu,Hàn Mặc Tử,hiện đại,
Cửa Sổ Đêm Khua,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Cửa Sổ Đêm Khua<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Hoa cười nguyệt rọi cửa lồng gương<
>Lạ cảnh buồn thêm nỗi vấn vương<
>Tha thướt liễu in hồ gợn bóng<
>Hững hờ mai thoảng gió đưa hương<
>Xa người nhớ cảnh tình lai láng<
>Vắng bạn ngâm thơ rượu bẽ bàng<
>Qua lại yến ngàn dâu ủ lá<
>Hòa đàn sẵn có dế bên tường.",lục bát,https://isach.info/poem.php?poem=cua_so_dem_khua__han_mac_tu,Hàn Mặc Tử,hiện đại,
Cuối Thu,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Lụa trời ai dệt với ai căng,<
>Ai thả chim bay đến Quảng Hàn,<
>Và ai gánh máu đi trên tuyết,<
>Mảnh áo da cừu ngắm nở nang.<
>Mây vẽ hằng hà sa số lệ,<
>Là nguồn ly biệt giữa cô đơn.<
>Sao không tô điểm nên sương khói,<
>Trong cõi lòng tôi buổi chập chờn.<
>Đây bãi cô liêu lạnh hững hờ,<
>Với buồn phơn phớt, vắng trơ vơ.<
>Cây gì mảnh khảnh run cầm cập,<
>Điềm báo thu vàng gầy xác xơ.<
>Thu héo nấc thành những tiếng khô.<
>Một vì sao lạ mọc phương mô?<
>Người thơ chưa thấy ra đời nhỉ?<
>Trinh bạch ai chôn tận đáy mồ?",lục bát,https://isach.info/poem.php?poem=cuoi_thu__han_mac_tu,Hàn Mặc Tử,hiện đại,
Cưới Xuân Cưới Vợ,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Cưới Xuân Cưới Vợ<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Lá nại - đông tơ gió đãi chiều<
>Bướm vườn hạnh áo xinh đem trẻ<
>Nhà quan nao cốt cách ra vẻ<
>Xuân vô ra không biết bao nhiêu<
>Pháo nhân duyên nổ đã hơi nhiều<
>Trầu lịch sự têm mời hai họ<
>Đường trai thẹn nên không dám ngó<
>Nói chi Nường là gái đông lân<
>Buồng không xa xiêm áo sượng sần<
>Ông mai mới cười như ngô nở<
>Người ta cưới cả xuân cả vợ<
>Nên ân tình nổi máu trên môi<
>Còn em sao chưa biết hổ ngươi<
>Để mai mốt anh đi lễ hỏi.<
>Còn em nữa, lòng chưa biết nói<
>Đôi mắt còn nguyên vẹn mùa thơ<
>Đứng không xa, sao ngó hững hờ<
>Anh sốt ruột muốn kêu: Em, quá.",lục bát,https://isach.info/poem.php?poem=cuoi_xuan_cuoi_vo__han_mac_tu,Hàn Mặc Tử,hiện đại,
Đà Lạt Trăng Mờ,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Đà Lạt Trăng Mờ<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Đây phút thiêng liêng đã khởi đầu.<
>Trời mơ trong cảnh thực huyền mơ!<
>Trăng sao đắm đuối trong sương nhạt<
>Như đón từ xa một ý thơ.<
>Ai hãy làm thinh chớ nói nhiều,<
>Để nghe dưới đáy nưới hò reo,<
>Để nghe tơ liễu rung trong gió,<
>Và để xem trời giải nghĩa yêu.<
>Hàng thông lấp loáng đứng trong im<
>Cành lá in như đã lặng chìm.<
>Hư thực làm sao phân biệt được!<
>Sông Ngân Hà nổi giữa màn đêm.<
>Cả trời say nhuộm một màu trăng,<
>Và cả lòng tôi chẳng nói rằng.<
>Không một tiếng gì nghe động chạm,<
>Dẫu là tiếng vỡ của sao băng...",lục bát,https://isach.info/poem.php?poem=da_lat_trang_mo__han_mac_tu,Hàn Mặc Tử,hiện đại,
Đà-lạt Trăng Mờ,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Đà-lạt Trăng Mờ<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Đây phút thiêng-liêng đã khởi đầu.<
>Trời mơ trong cảnh thực huyền mơ!<
>Trăng sao đắm đuối trong sương nhạt<
>Như đón từ xa một ý thơ.<
>Ai hãy làm thinh chớ nói nhiều,<
>Để nghe dưới đáy nưới hò reo,<
>Để nghe tơ liễu rung trong gió,<
>Và để xem trời giải nghĩa yêu.<
>Hàng thông lấp-loáng đứng trong im<
>Cành lá in như đã lặng chìm.<
>Hư-thực làm sao phân-biệt được!<
>Sông Ngân-Hà nổi giữa màn đêm.<
>Cả trời say nhuộm một màu trăng,<
>Và cả lòng tôi chẳng nói rằng.<
>Không một tiếng gì nghe động-chạm,<
>Dẫu là tiếng vỡ của sao băng...",lục bát,https://isach.info/poem.php?poem=dalat_trang_mo__han_mac_tu,Hàn Mặc Tử,hiện đại,
Đàn Ngọc,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Điệu Hàm Chương mai hoa còn rớt ngọc,<
>Xiêm nghê nàng ven vén để hương lay,<
>Nốc đi cho làn phấn điểm màu say,<
>Cho rung động toàn thân người rớm khóc.<
>Rồi muôn xuân đã nư chiều thổn thức,<
>Đều run lên như thể tấm hồn mơ.<
>Ai gieo chi thương tiếc giữa đường tơ,<
>Cho lỡ dở vang lên từng tiếng nấc!<
>Nguồn sáng láng lờ đi trong sự thật,<
>Trong ảo huyền và trong cả mê ly.<
>Ai nỡ nào cắt nghĩa tới hàng mi:<
>Là ứ lại, là trào ra nước mắt.<
>Bằng trăm tiếng vẽ ra trăm màu sắc,<
>Với đôi tay này trút hết đê mê.<
>Dạ lan hương bừng nở cánh e dè,<
>Trong khúc nhạc rên đều hơi gió rớt.<
>Đàn ngọc đã rít lên chiều nả nớt,<
>Tôi kêu rêu van khóc lạy nàng thôi!<
>Hãy uống đi cốc rượu ngấm đầy hơi,<
>Chan chứa vị nồng say đêm hợp cẩn.<
>Nàng! Lạy nàng! hãy nghe tôi cầu khẩn:<
>Hãy khoan tay cầm lại trí tương tư,<
>Đang chờn vờn trong nguồn sáng ngất ngư,<
>Đang lướt mướt ở trong màu hoa lệ.<
>Trên cung bực hãm mau niềm ngọc kể,<
>Với lòng run ngưng hết cả thanh âm,<
>Cho lửng lơ chới với điệu phong cầm,<
>Cho tôi bớt bồi hồi trong một phút.",bảy chữ,https://isach.info/poem.php?poem=dan_ngoc__han_mac_tu,Hàn Mặc Tử,hiện đại,
Đàn Nguyệt,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Hỏi chơ mấy tuổi? Đáp mười lăm<
>Non nước từng phen nổi tiếng tăm<
>Bạc mạng đàn chơi đau nửa kiếp<
>Đồng tâm tơ buộcc chặt quanh năm<
>Chường mình trước án trông đầy đặn<
>Nép mặt trông hoa nói thỉ thầm<
>Mười khúc đoạn trường say chửa tỉnh<
>Thuyền ai thấp thỏm muốn ôm cầm",lục bát,https://isach.info/poem.php?poem=dan_nguyet__han_mac_tu,Hàn Mặc Tử,hiện đại,
Đây Thôn Vĩ Dạ,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Đây Thôn Vĩ Dạ<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Sao anh không về chơi thôn Vĩ?<
>Nhìn nắng hàng cau, nắng mới lên,<
>Vườn ai mướt quá xanh như ngọc<
>Lá trúc che ngang mặt chữ điền.<
>Gió theo lối gió, mây đường mây<
>Dòng nước buồn thiu, hoa bắp lay...<
>Thuyền ai đậu bến Sông Trăng đó,<
>Có chở trăng về kịp tối nay?<
>Mơ khách đường xa, khách đường xa,<
>Áo em trắng quá nhận không ra...<
>Ở đây sương khói mờ nhân ảnh,<
>Ai biết tình ai có đậm đà?",lục bát,https://isach.info/poem.php?poem=day_thon_vi_da__han_mac_tu,Hàn Mặc Tử,hiện đại,
Đêm Không Ngủ,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Đêm Không Ngủ<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Non sông bốn mặt mơ màng<
>Thức chỉ mình ta dạ chẳng an.<
>Bóng nguyệt leo song sờ sẫm gối<
>Gió thu lọt cửa cọ mài chăn.<
>Khóc giùm thân thế hoa rơi lệ<
>Buồn giúp công danh dế dạo đàn.<
>Trỗi dậy nôm na vài điệu cũ<
>Năm canh tâm sự vẫn chưa tàn",bảy chữ,https://isach.info/poem.php?poem=dem_khong_ngu__han_mac_tu,Hàn Mặc Tử,hiện đại,
