content,title,url,genre,period,specific_genre,author
"Đâu trăng tình sử,<
>Nép áo trần duyên?<
>Gót sen tố nữ<
>Xôn xao đêm huyền.<
>Ta đi, lạc xứ thần tiên,<
>Hồn trùng dương hiện bóng thuyền U Minh.<
>Ta gởi bài thơ anh linh,<
>Hỏi người trong mộ có rùng mình?<
>Nắm xương khô lạnh còn ân ái?<
>Bộ ngực bi thương vẫn rợn tình?<
>Hỡi hồn tuyết trinh!<
>Hỡi người tuyết trinh!<
>Mê em, ta thoát thân hình,<
>Nhập hồn cây cỏ, đa tình mỗi đêm.<
>Em có vui thêm?<
>Em có buồn thêm?<
>Ngồi bên cửa mộ,<
>Kể cho ta biết nỗi niềm.<
>Thần chết cười trong bộ ngực điên,<
>Ta nghe em thở tiếng ưu phiền.<
>Nỗi lòng xưa dậy tan Thanh Vắng.<
>Hơi đất mê người - Trăng hiện lên.",Gửi Người Dưới Mộ,https://isach.info/poem.php?poem=gui_nguoi_duoi_mo__dinh_hung,bảy chữ,hiện đại,,Đinh Hùng
"Gần gũi nhau rồi,<
>Xin em cùng vui.<
>Thu may áo cưới<
>Tặng em và tôi;<
>Áo dệt tơ trời,<
>Thêu toàn nắng mới,<
>Thơ bay nụ cười.<
>Mấy ngày có hoa,<
>Rước em sang nhà.<
>Bướm vàng đưa lối,<
>Bốn bề chim ca.<
>Bên này là Thu,<
>Bên ấy là Thơ,<
>Tôi ra đón gió,<
>Xin em hãy chờ...<
>Gió ở bên nào?<
>Gió nhủ làm sao?<
>Em ra cửa nhỏ<
>Trông nắng hoa đào.<
>Rước em sang nhà,<
>Trời thu bao la,<
>Mùa thu niên thiếu<
>Có nắng thướt tha,<
>Và mây yểu điệu<
>Làm dáng xa xa.<
>Nắng cười nửa miệng,<
>Nắng cũng đồng tình.<
>Ôi phút thần linh!<
>Ngày đi không tiếng.<
>Và tôi cầu nguyện,<
>Cho hồn thu xanh.<
>Mộng xế hoàng hôn,<
>Xin em ngồi lại.<
>Mười ngón tay thon<
>Mở trang thần thoại<
>Bát ngát linh hồn.<
>Chiều thu tân hôn<
>Lừng hương nhiệt đới,<
>Một nét môi son<
>Tím màu hoa dại.<
>Chiều nhẹ chiêm bao<
>Ngập ngừng áo mỏng,<
>Có trăng hoài vọng<
>Cùng mây tiêu dao,<
>Có một vì sao<
>Ghé vào giấc mộng.<
>Tóc em gió lộng<
>Bay hương ngọt ngào.<
>Gió lạc theo mây<
>Và mây theo gió,<
>Ôi bóng đêm say<
>Thơm từng hơi thở,<
>Từng hơi thở dài.<
>Em hỡi! nghiêng vai,<
>Ngả đầu chút nữa,<
>Xát vành tóc mai,<
>Kề đôi lòng nhỏ,<
>Đôi lòng cùng bay...<
>Hương thầm phơ phất<
>Trên ngón tay ai?<
>Một thoáng u hoài<
>Não nùng khóe mắt.<
>Hoa cau ngây ngất<
>Cười trắng đêm dài,<
>Mộng xõa trên vai<
>Là mùi thiên lý.<
>Linh hồn hoa huệ<
>Còn ở trần ai,<
>Tâm sự hoa nhài<
>Xin đừng e lệ.<
>Bông hồng phong nhụy<
>Mơ suốt canh trường.<
>Bóng dạ lan hương<
>Hiện hình tuyệt thế.<
>Hoa ngâu thùy mị,<
>Hoa mộc hiền lương,<
>Ngọc lan thanh quý<
>Ngủ mê đầu tường.<
>Tàn đêm trăng xế,<
>Nâng tà áo sương,<
>Thấy hoa đầy lệ<
>Và lòng đầy hương.<
>- Hỡi em mến thương!<
>Có nghe trời bể<
>Tương tư dặm trường?<
>Hoa cỏ mênh mang<
>Nối lời ước thệ<
>Trọn mùa yêu đương.",Khi Lòng Đầy Hương,https://isach.info/poem.php?poem=khi_long_day_huong__dinh_hung,thơ tự do,hiện đại,,Đinh Hùng
"Khi mới nhớn, tuổi mười lăm, mười bảy,<
>Làm học trò mắt sáng với môi tươi<
>Ta bước lên chân vẫn dạo bên người<
>Ngoài cặp sách trần ai xem cũng nhẹ!<
>Phố phường cuộc sống mới lên hoa<
>Ta ngồi nghe những tiếng thị thành xa<
>Hồn lơ đãng mộng ra ngoài cửa lớp<
>Nắng thuở đó khiến lòng ta hồi hộp<
>Ta nhìn cao mới rõ bị giam cầm<
>Ôi tiếng nào vang bốn bức tường câm?<
>Không khí nặng mơ hồ thầy với bạn<
>Ta lớn lên, bước đường không giới hạn<
>Có lẽ đâu kiềm giữ nổi tay người<
>Tuổi hoa hồng kiêu hãnh của ta ơi!<
>Tình đã hẹn ở trên đường nắng mới<
>Ta ném bút dẫm lên sầu một buổi<
>Xa vở bài, mở rộng sách ham mê<
>Đã từng phen trèo cổng, bỏ trường về<
>Xếp đạo đức dưới bàn chân ngạo mạn<
>Đời đổi mới từ ngày ta dấy loạn<
>Sớm như chiều hư thực bóng hoa hương<
>Ta ra đi tìm lớp học thiên đường<
>Và khi đó thì mẹ yêu ngồi khóc...<
>Ôi ! khoái lạc những giờ trốn học<
>Những bình minh xuân đẹp, những chiều thu!<
>Bao cảnh nước mây đằm thắm hẹn hò<
>Khi biếng gặp nhớ nhung pha màu áo<
>Hỡi thành đô với linh hồn bách thảo<
>Còn nhớ ta chăng, tuổi trẻ tóc bay?<
>Làm học trò nhưng không sách cầm tay<
>Có tâm sự đi nói cùng cây cỏ<
>Riêng ta nhớ những trưa hè sắc đỏ<
>Đường hoàng lang nắng động lối đi quen<
>Nhìn bóng cây chen bóng mộng hư huyền<
>Ta đến đó lần đầu nghe rạo rực...<
>Thấy phảng phất hình đôi vai, bộ ngực<
>Làn môi tươi in một nét son hồng<
>Cặp má đào phơn phớt ánh phù dung<
>Đầu lả lướt mái tóc dài sóng gợn?<
>Ta ngây ngất cả tấm thân vừa lớn<
>Bỗng rùng mình thở vội ánh dương qua<
>Tưởng hương thơm một da thịt đàn bà.",Khi Mới Nhớn,https://isach.info/poem.php?poem=khi_moi_nhon__dinh_hung,bảy chữ,hiện đại,,Đinh Hùng
"Ta thường có từng buổi sầu ghê gớm<
>Ở bên Em -- ôi biển sắc, rừng hương!<
>Em lộng lẫy như một ngàn hoa sớm,<
>Em đến đây như đến tự thiên đường.<
>Những buổi đó, ta nhìn em kinh ngạc,<
>Hồn mất dần trong cặp mắt lưu ly,<
>Ôi mắt xa khơi! Ôi mắt dị kỳ!<
>Ta trông đó thấy trời ta mơ ước.<
>Thấy cả bóng một vầng đông thuở trước,<
>Cả con đường sao mọc lúc ta đi,<
>Cả chiều sương mây phủ lối ta về,<
>Khắp vũ trụ bỗng vô cùng thương nhớ.<
>Ta run sợ, cho yêu là mệnh số,<
>Mặc tay em định hộ kiếp ngày sau.<
>Vì người em có bao phép nhiệm mầu,<
>Một sợi tóc đủ làm nên mê hoặc.<
>Ta đặt em lên ngai thờ Nữ Sắc,<
>Trong âm thầm chiêm ngưỡng một làn da.<
>Buổi em về xác thịt tẩm hương hoa,<
>Ta sống mãi thở lấy hồn trinh tiết.<
>Ôi cám dỗ! Cả mình em băng tuyết,<
>Gợn xuân tình lên bộ ngực thanh tân.<
>Ta gần em, mê từng ngón bàn chân,<
>Mắt nhắm lại, để lòng nguôi gió bão.<
>Khi sùng bái, ta quỳ nâng nếp áo,<
>Nhưng cúi đầu trước vẻ ngọc trang nghiêm.<
>Ta khẩn cầu từng sớm lại từng đêm,<
>Chưa tội lỗi, đã thấy tràn hối hận.<
>Em đài các, lòng cũng thoa son phấn,<
>Hai bàn chân kiêu ngạo dẫm lên thơ.<
>Ôi vô lương! Trong một phút không ngờ,<
>Ta đã muốn trở nên người vô đạo.<
>Tất cả em đều bắt ta khổ não,<
>Và oán hờn căm giận tới đau thương.<
>Và yêu say, mê mệt tới hung cuồng,<
>Và khát vọng đến vô tình, vô giác.<
>Hỡi Kỳ Nữ! Em có lòng tàn ác,<
>Ta vẫn gần - ôi sắc đẹp yêu ma!<
>Lúc cuồng si, nguyền rủa cả đàn bà,<
>Ta ôm ngực nghe trái tim trào huyết.<
>Ta sẽ chết! Sẽ vì em mà chết!<
>Một chiều nào tắt thở giữa môi hôn,<
>Ta hái trong em lấy đóa hoa hồn.",Kỳ Nữ,https://isach.info/poem.php?poem=ky_nu__dinh_hung,bảy chữ,hiện đại,,Đinh Hùng
"Và ngày ngày chàng nói<
>Chuyện yêu cùng chuyện thương.<
>Chàng đi ngoài hiên mưa,<
>Cô nàng ngồi trong cửa.<
>Tóc liễu buồn phất phơ,<
>Miệng hoa cười một nửa.<
>Đài gương không e lệ<
>Giữa kinh thành ngựa xe.<
>Cô Tần-Hương thùy mị<
>Không nấp bóng màn the.<
>- Tần-Hương! Ôi Tần-Hương!<
>Tên nàng như hoa đẹp.<
>Chàng là bướm tơ vương<
>Nên chàng là Hoài Điệp...<
>Vâng, chàng làm thơ bướm,<
>Nàng nhẹ lòng như hoa.<
>Chỉ chút tình hôm sớm,<
>Chỉ nụ cười thoáng qua.<
>Xuân nào như xuân mới?<
>Hương nào như hương xưa?<
>Lòng chàng không có tuổi,<
>Duyên chàng se tình cờ.<
>Chàng nhặt từng cánh hoa,<
>Giữ từng con bướm ép.<
>Mùa xuân chàng không già,<
>Mùa thơ chàng vẫn đẹp.<
>Gặp nhau rồi mến thương,<
>Tôi không buồn, không nghĩ.<
>- Có anh chàng thi sĩ<
>Tương tư cô Tần-Hương...",Tần Hương,https://isach.info/poem.php?poem=tan_huong__dinh_hung,thơ tự do,hiện đại,,Đinh Hùng
"Đầu xuân có rừng xuân đẹp,<
>Suối bạc, ngấn vàng long lanh.<
>Con hươu sao quỳ khép nép,<
>Uống ngọc bên hòn đá xanh.<
>Đầu xuân có dòng sông trắng,<
>Thuyền ai chờ khách nằm đây.<
>Con chim nhạn biếc theo mây<
>Trên bến cát hồng xa vắng.<
>Đầu xuân có hội đua hồng,<
>Có cuộc thi tà áo lá.<
>Đầu xuân này cỏ thêu nhung,<
>Bướm với hoa đồng lơi lả.<
>Đầu xuân có tiệc xuân tình,<
>Núi xanh và trời xanh biếc.<
>Mây đào có má đào xinh,<
>Em chớ để tình xưa chết.",Thanh Sắc,https://isach.info/poem.php?poem=thanh_sac__dinh_hung,bảy chữ,hiện đại,,Đinh Hùng
"Chiều nắng say, con bướm vàng thơ thẩn,<
>Bên nhà em hiu hắt tiếng dương cầm.<
>Hồn ai xưa khóc lại giữa thanh âm?<
>Mối sầu ấy biết em còn tưởng nhớ?<
>Tôi nghe rõ buổi chiều hoa nức nở,<
>Ôi tay buồn em để tiếng vàng rơi!<
>Vô tình sao! Em rung phím lòng người,<
>Bao thương nhớ chiều nay về quá khứ.<
>Nhớ từ đâu, có một chiều khách lữ,<
>Trong hương đàn vương mãi ánh hương ai.<
>Ôi mắt xanh, mày lặng, ánh mi dài,<
>Người khuê nữ tóc buồn như suối chẩy.<
>Và tay trắng trên phím ngà run rẩy,<
>Và hồn sầu tan rụng với hồng sa.<
>- Anh van em ngừng lại khúc đàn hoa,<
>Nương tay nhẹ, gieo một lời vĩnh biệt.<
>Anh van em chớ sầu trong mắt biếc,<
>Cho hồn ai thôi nhớ chút ly hương.<
>Chiều hôm nay thổn thức nắng bên tường,<
>Và lời gió cũng run bằng cánh bướm.<
>Em không thấy u hoài như sóng gợn,<
>Tự lòng anh rung lại mấy thanh âm?<
>Bên nhà em hiu hắt tiếng dương cầm.",Tiếng Dương Cầm,https://isach.info/poem.php?poem=tieng_duong_cam__dinh_hung,bảy chữ,hiện đại,,Đinh Hùng
"Chưa gặp em, tôi vẫn nghĩ rằng:<
>Có nàng thiếu nữ đẹp như trăng,<
>Mắt xanh lả bóng dừa hoang dại,<
>Thăm thẳm nhìn tôi không nói năng.<
>Bài thơ hạnh ngộ đã trao tay,<
>Ôi mộng nào hơn giấc mộng này?<
>Mùi phấn em thơm mùi hạ cũ,<
>Nửa như hoài vọng, nửa như say.<
>Em đến như mây, chẳng đợi kỳ,<
>Hương ngàn gió núi động hàng mi.<
>Tâm tư khép mở đôi tà áo,<
>Hò hẹn lâu rồi – Em nói đi.<
>Em muốn đôi ta mộng chốn nào?<
>Ước nguyền đã có gác trăng sao<
>Còn lối bâng khuâng: Ngõ trúc đào<
>Em chẳng tìm đâu cũng sẵn thơ,<
>Nắng trong hoa với gió bên hồ<
>Dành riêng em đấy. Khi tình tự,<
>Ta sẽ đi về những cảnh xưa<
>Rồi buổi ưu sầu, em với tôi<
>Nhìn nhau cũng đủ lãng quên đời<
>Vai kề một mái thơ phong nguyệt<
>Hạnh phúc xa xa mỉm miệng cười",Tình Tự Dưới Hoa,https://isach.info/poem.php?poem=tinh_tu_duoi_hoa__dinh_hung,lục bát,hiện đại,,Đinh Hùng
"Đi lên em ơi! đường khinh thanh,<
>Nhìn trăng, ta hát điệu vong tình.<
>Bốn mùa chuyển dáng xuân thu động,<
>Mây núi buồn nghiêng mái tóc xanh.<
>Đây hoa cỏ thoát hình hài ảo mộng,<
>Ta ngắm Nàng trút bỏ áo xiêm Thơ.<
>Ta dừng bước, bài thơ Tình in bóng,<
>Cảm hồn trời bao dãy núi trầm tư!<
>- Hỡi non thẳm! trước thời gian xao động,<
>Đá bâng khuâng, màu thạch nhũ phai mờ;<
>Mấy xuân thu ngươi đứng nhìn sao rụng?<
>Ta tìm trên tuyết dấu Người Xưa.<
>Đi vào mộng những Sơn Thần yên ngủ,<
>Em! kìa Em! đừng gọi thức hư không!<
>Hãy quì xuống đọc bài kinh ái mộ:<
>Hồn ta đây, thành tượng giữa Vô Cùng.<
>Mùa ảo diệu chuyển giao đường tinh tú,<
>Em biệt Xuân, còn để lại hoa dung.<
>Ta cười xuống kẻ tình nhân tục phố:<
>- Tay cầm tay, lòng có thấu chăng lòng?<
>Đi vào mộng những Sơn Thần yên ngủ.<
>Đôi hồn người tưởng gặp bóng cô đơn.<
>Rượu trường sinh: ta uống mắt em buồn,<
>Sầu mấy kiếp, giấc ngủ say bừng đỏ?<
>Quên đi em, hãy sống đờicây cây cỏ,<
>Từng linh hồn dang díu với hương hoa.<
>Ta nhớ xưa: đêm thu rụng tiếng gà,<
>Trăng vĩnh viễn khóc thời gian tình tự<
>Mây hay gió động nỗi niềm phong vũ,<
>Bẩy xứ Tình che lấp dáng khinh thanh.<
>Theo lối mộng đi về Ân Ái cũ,<
>Em nghe ta, cùng mê hoặc thân hình.<
>Khuya sớm tìm sang lối tuyết trinh.<
>Lầu Xuân, hoa dựng ngọc liên thành.<
>Lệ in bóng núi, mờ nhân ảnh,<
>Mây đó về đâu, có gặp mình?<
>Thương Nước vô danh, Người mộng ảo,<
>Ta cười một nét, vẽ hư linh.<
>Áo thơ đã ố màu tang hải,<
>Em thoát xiêm đi, hiện dáng Tình.",Trời Ảo Diệu,https://isach.info/poem.php?poem=troi_ao_dieu__dinh_hung,bảy chữ,hiện đại,,Đinh Hùng
"Xin hãy yêu tôi, những lòng thiếu nữ!<
>Tôi chép thơ ca tụng miệng hoa cười.<
>Ôi những nàng như liễu, mắt xa xôi!<
>Yêu tôi nhé, tôi vốn người mê đắm!<
>Xin hãy yêu tôi, những lòng hoa thắm!<
>Xuân đã hồng, thu biếc, tôi làm thơ.<
>Cửa phòng tôi giăng lưới nhện mong chờ,<
>Buồn phơ phất mới trông chiều, ngóng gió.<
>Tôi vẫn ở một phòng sầu bé nhỏ,<
>Đời của tôi là giấc mộng ban chiều,<
>Tôi lấy bút vẽ con đường vũ trụ.<
>Em có má hồng dạo lòng qua đó,<
>Bởi vô tình không biết đấy mà thôi:<
>Trời của tôi mà Thu cũng của tôi,<
>Để em tới em làm người khách lạ.<
>Miệng kia xinh sao tình lơ đãng quá!<
>Tôi không yêu sao có má em hồng?<
>Tôi không buồn sao có mắt em trong?<
>Tôi không mộng sao có lòng em đẹp?<
>Nay đến trước xin yêu, hồn khép nép,<
>Tự trời xanh rơi xuống để gần em.<
>Một tờ hoa đính ước gởi thơ kèm,<
>Si tình thế vậy mà hiu quạnh mãi!<
>Yêu tôi với! tôi làm thơ ân ái<
>Để yêu người và cũng để người yêu.<
>Để các em qua từng bước diễm kiều<
>Trong cảnh nước non tình tôi xếp đặt.<
>Ngày hôm nay cánh bướm vàng phơ phất,<
>Các em đi tha thướt, áo màu hoa.<
>Đời đua vui, tôi buồn ở trong nhà,<
>Tình chép mãi, thơ sầu như châu lệ.<
>Các em dịu dàng sao tàn nhẫn thế ?<
>Mà lòng tôi hoài vọng cứ đa tình!<
>Hãy yêu tôi vì tôi biết em xinh,<
>Tôi biết khóc để cho Tình cảm động.<
>Hãy yêu tôi vì tôi làm nên mộng,<
>Hãy yêu tôi vì tôi dệt nên trời.<
>Em đi trong trời mộng đó, em ơi!<
>Theo áo nhẹ, bay cao hồn vũ trụ.<
>Xin hãy yêu tôi, những lòng thiếu nữ!<
>Một hôm nay Tình ghé bến Thu Hồng,<
>Tôi khổ rồi, em có thấy yêu không?",Xin Hãy Yêu Tôi,https://isach.info/poem.php?poem=xin_hay_yeu_toi__dinh_hung,bảy chữ,hiện đại,,Đinh Hùng
"Chim hồng về khu rừng cũ,<
>Xuân ấy hai lòng mới yêu.<
>Cùng hoa, bướm trắng sang nhiều,<
>Nắng thơm những chiều tình tự.<
>Xin em ngồi trên nhung cỏ,<
>Nghe suối ca vui nhịp nhàng.<
>Anh ru cho hồn em ngủ,<
>Bằng điệu ca sang dịu dàng.<
>Chim xanh về khu rừng cũ,<
>Hè tới, hai lòng còn yêu.<
>Cỏ thơm mọc đã cao nhiều,<
>Cành mộng bao nhiêu hoa đỏ<
>Nếu bước chân ngà có mỏi<
>Xin em dựa xát lòng anh<
>Ta đi vào tận rừng xanh,<
>Vớt cánh rong vàng bên suối.<
>Lá đỏ rơi trong rừng cũ,<
>Thu về, hai lòng còn yêu.<
>Đường tình trải một làn rêu,<
>Ngơ ngẩn hồn chiều tư lự.<
>Em có lên sườn núi biếc,<
>Nhặt cánh hoa mơ gài đầu.<
>Này đôi nai vàng xa nhau,<
>Có tiếng gọi sầu thảm thiết.<
>Chim buồn xa khu rừng cũ,<
>Đồi núi trập trùng cỏ rêu.<
>Hai lòng nay đã thôi yêu,<
>Có tiếng suối chiều nức nở.<
>Em không nghe mùa thu hết?<
>Em không xem nắng thu tàn?<
>Trời ơi! Giọt lệ này tan,<
>Là lúc linh hồn anh chết!",Xuôi Dòng Mộng Ảo,https://isach.info/poem.php?poem=xuoi_dong_mong_ao__dinh_hung,bảy chữ,hiện đại,,Đinh Hùng
