content,title,url,genre,period,specific_genre,author
"Gởi cho bạn Mỹ thuật ở Hà Nội<
>Trong nhà tranh, một mình tôi than thở,<
>Với cây đàn, tập giấy. Các anh xa.<
>Sáng hôm nay, sương biếc tỏa mờ mờ.<
>Như hương khói đượm đầu cau, má rạ:<
>Ánh hồng tía rắc ngọc châu trên lá,<
>Trời trong xanh chân trời đỏ hây hây.<
>Tiếng chim xuân nhí nhảnh ở trong cây.<
>Cảnh vui thế, sao tôi còn buồn nữa?<
>Bởi vì gió ở đây trong trẻo quá:<
>Tiếng đàn tâm réo rắt nẩy càng cao,<
>Bởi vì đây duy có nàng Ly Tao.<
>Với bao nỗi tiếc thương hồi quá vãng,<
>Vẫn cùng tôi ở chung nhà bầu bạn.<
>Tôi bùi ngùi âu yếm mối bi ai,<
>Và để sầu tư mơn trớn lòng tôi,<
>Nên cảnh đẹp lại thêm chiều mai mỉa.<
>Tôi muốn sống cuộc đời thi sĩ, để<
>Uống say nồng, nhưng chỉ thấy chua cay,<
>Tìm mộng vàng trên cảnh lộng trời mây,<
>Mây thường biến: trời như lòng, tẻ ngắt.<
>Được lăn lóc mãi trong đời Mỹ thuật,<
>Như các anh vui, sướng trẻ trung sao!<
>Các anh đi len lỏi giữa xôn xao,<
>Và cười cợt ở trong luồng gió bụi;<
>Đập vang gót trên bờ hè Hà Nội,<
>Rủ nhau xem vẻ đẹp của lầm than,<
>Thấy hình tiên ngay giữa đám trần gian.<
>Và bôi đỏ lên những màu u ám.<
>Thôi! Hãy để giọng buồn thương ta thán,<
>Cho chúng tôi là một bọn nhạc công,<
>Trăm ngàn năm nẩy mãi sợi tơ lòng,<
>Ca những khúc sầu vui, tình thiên hạ.<
>Chán nản ư? Các anh đừng than thở,<
>Cứ im đi, rồi bảo cho tôi hay.<
>Lựa giọng buồn, tôi sẽ vặn trầm giây,<
>Và gọi gió, gọi thông, lên tiếng họa.<
>Nỗi buồn sẽ theo mây mờ mịt tỏa,<
>Bạn hữu ơi! Cất tiếng ta cười chung,<
>Để cho tôi được chút vui cùng.",Lựa Tiếng Đàn,https://isach.info/poem.php?poem=lua_tieng_dan__the_lu,bảy chữ,hiện đại,,Thế Lữ
"Khói chiều lên, khói huyền lên...<
>Mắt say đậu ở ngọn đèn dần lu.<
>Tưởng bầu mây gió hư vô,<
>Tưởng vùng trăng lạnh mơ hồ đâu đây.<
>Ở đâu ta ở chốn này<
>Nằm trong hờ hững gối tay vô tình<
>Nhỏ to bạn hữu quanh mình<
>Trông ra vẫn có mà hình như không<
>Ưu tư rời bỏ cõi lòng<
>Hình hài thoát chốc bình bồng phiêu dao<
>Dật dờ trí thấp hồn cao<
>Thoáng qua ngàn cánh áo đào thiên tiên.<
>Khói huyền lên... khói huyền lên...<
>Mộng pha hơi tía hơi huyền trong mây<
>Bầu trời nồng ngát hương ngây<
>Kìa trông trong đắm trong say muôn hình<
>Lung linh vàng dọi cung Quỳnh<
>Nhịp nhàng biến hiện những mình tiên nga<
>Chập chờn gần tưởng như xa<
>Ngọc reo muôn khúc đàn ca im lìm<
>Hàng châu lặng lẽ rơi chìm<
>Dưới hồ trong vắt. Bên thềm đăm đăm<
>Hai cô lả lướt nghiêng nằm<
>Hai cô đứng thắp hương trầm hai bên.<
>Khói huyền lên... khói huyền lên<
>Thuyền trôi lững thững: Đào nguyên đâu rồi?",Ma Túy,https://isach.info/poem.php?poem=ma_tuy__the_lu,lục bát,hiện đại,,Thế Lữ
"Dưới bóng dâm tàn lá,<
>Một giòng suối chẩy mau.<
>Bọt nước quanh mình đá<
>Phun bông trắng phau phau.<
>Người đẹp đứng bên nguồn<
>Óng ả như mình liễu<
>Mái tóc tả tơi buông<
>Mặc gió cành trêu ghẹo<
>Cánh tay ngà lơi lả<
>Vít chĩu nhành cây xanh,<
>Lá vàng bay lả tả:<
>Như bướm lượn quanh mình.<
>Làn sóng mắt ngây thơ,<
>Nét miệng cười tươi thắm.<
>Chân đá nước hững hờ,<
>Khiến cho ta mê đắm,<
>Ta, tấm lòng man mác,<
>Vin hái quả cây tươi<
>Ngoảnh dâng cho Nhan sắc,<
>Người đẹp đã đâu rồi.",Mộng Ảnh,https://isach.info/poem.php?poem=mong_anh__the_lu,thơ tự do,hiện đại,,Thế Lữ
"Hà Nội mưa phùn mù mịt.<
>Lá bàng rơi, rơi từng mầu đỏ chết:<
>Phố vắng hai bên lặng ngắt như tờ.<
>Tôi bước lên, chân đếm những vần thơ.<
>Mặc gió lạnh bên tai sùi sụt thổi<
>Và để mặc lòng không đang khóc đói.<
>Phấn mưa bay, đọng giọt bám quanh vành<
>Như điểm tràng ngọc chuốt sáng long lanh<
>Chiếc mũ triều thiên trên đầu thi sĩ.<
>Cảnh buồn rũ. Tâm hồn tôi vui trẻ,<
>Cùng Nàng Thơ lựa chọn các mầu thơ.<
>Để tả hơi lam ôm ấp vừng cây xa,<
>Với lớp nhà giốc ngược hình trên đường loáng.<
>Trời thấp. Mây âm thầm, và nặng.<
>Gội bâng khuâng lên thành phố với lòng tôi.<
>Tôi rảo bước đi trong nhịp reo cười,<
>Rũ bụi nước trên mình cùng nỗi buồn trong trí.<
>Gió thổi ấm dần đường vắng vẻ,<
>Thi hứng nồng nàn, tôi mải tiến lên,<
>Cho đến khi Hà Nội sáng trưng đèn,<
>Mới sực nhớ: đêm nay không chỗ nghỉ.",Người Phóng Đãng,https://isach.info/poem.php?poem=nguoi_phong_dang__the_lu,bảy chữ,hiện đại,,Thế Lữ
"Tặng Nguyễn Tường Tam<
>(Lời con Hổ ở vườn Bách thú)<
>Gặm một khối căm hờn trong cũi sắt,<
>Ta nằm dài, trông ngày tháng dần qua.<
>Khinh lũ người kia ngạo mạn, ngẩn ngơ,<
>Giương mắt bé riễu oai linh rừng thẳm<
>Nay sa cơ, bị nhục nhằn tù hãm<
>Để làm trò lạ mắt, thứ đồ chơi.<
>Chịu ngang bầy cùng bọn gấu dở hơi,<
>Với cặp báo chuồng bên vô tư lự.<
>Ta sống mãi trong tình thương nỗi nhớ,<
>Thủa tung hoành, hống hách những ngày xưa.<
>Nhớ cảnh sơn lâm, bóng cả, cây già,<
>Với tiếng gió gào ngàn, với giọng nguồn hét núi,<
>Với khi thét khúc trường ca dữ dội<
>Ta bước chân lên, dõng dạc, đường hoàng,<
>Lượn tấm thân như sóng cuộn nhịp nhàng,<
>Vờn bóng âm-thầm, lá gai, cỏ sắc.<
>Trong hang tối, mắt thần khi đã quắc<
>Là khiến cho mọi vật đều im hơi.<
>Ta biết ta chúa tể muôn của loài<
>Giữa chốn thảo hoa, không tên không tuổi.<
>Nào đâu những đêm vàng bên bờ suối,<
>Ta say mồi đứng uống ánh trăng tan?<
>Đâu những ngày mưa chuyển bốn phương ngàn<
>Ta lặng ngắm giang san ta đổi mới?<
>Đâu những bình minh cây xanh nắng gội<
>Tiếng chim ca giấc ngủ ta tưng bừng?<
>Đâu những chiều lênh láng máu sau rừng<
>Ta đợi chết mảnh mặt trời gay gắt<
>Để ta chiếm lấy riêng phần bí mật?<
>Than ôi! thời oanh liệt nay còn đâu?<
>Nay ta ôm niềm uất hận ngàn thâu<
>Ghét những cảnh không đời nào thay đổi,<
>Những cảnh sửa sang, tầm thường, giả dối:<
>Hoa chăm, cỏ xén, lối phẳng, cây trồng;<
>Giải nước đen giả suối, chẳng thông dòng<
>Len dưới nách những mô gò thấp kém;<
>Dăm vừng lá hiền lành không bí hiểm<
>Cũng học đòi bắt chước vẻ hoang vu<
>Của chốn ngàn năm cao cả, âm u.<
>Hỡi oai linh, cảnh nước non hùng vĩ!<
>Là nơi giống hùm thiêng ta ngự trị,<
>Nơi thênh thang ta vùng vẫy ngày xưa<
>Nơi ta không còn được thấy bao giờ!<
>Có biết chăng trong những ngày ngao ngán<
>Ta đang theo giấc mộng ngàn to lớn<
>Để hồn ta phảng phất được gần ngươi<
>Hỡi cảnh rừng ghê gớm của ta ơi!",Nhớ Rừng,https://isach.info/poem.php?poem=nho_rung__the_lu,bảy chữ,hiện đại,,Thế Lữ
"Sóng rờn đôi mắt lung lay<
>Tình xuân nồng đượm đôi mày thanh thanh<
>Cười duyên đắm đuối trời tình<
>Lòng ta như muốn tan thành hư không<
>Để cảm biết được cái chân lý:<
>Ta ôm thiếu nữ trong lòng<
>Người yêu thoắt biến thành bông hoa rừng",Thế Lữ: Tác Giả,https://isach.info/poem.php?poem=the_lu_tac_gia__the_lu,bảy chữ,hiện đại,,Thế Lữ
"Lướt mặt hồ thu,<
>Sương hồng lam nhẹ lan trên sóng biếc,<
>Rặng lau già xao xác tiếng reo khô.<
>Như khua động nỗi nhớ nhung, thương tiếc<
>Trong lòng người đứng bên hồ.<
>Cô em buồn đứng bên hồ<
>Nghiêng tựa mình cây, dáng thẩn thơ.<
>Chừng cô tưởng đến ngày vui sẽ mất,<
>Mà sắc đẹp rỡ ràng rồi sẽ tắt<
>Như bóng chiều dần khuất",Tiếng Trúc Tuyệt Vời,https://isach.info/poem.php?poem=tieng_truc_tuyet_voi__the_lu,bảy chữ,hiện đại,,Thế Lữ
"Không! Thế Lữ cũng chưa xa Hà Nội,<
>Vẫn ngược xuôi trên các đường gió bụi<
>Chốn phồn hoa náo nhiệt dưới ta đây,<
>Nhưng bởi vì đâu trong ít lâu nay,<
>Tôi thường thấy anh ta buồn chán lạ.<
>Bao nhiêu vẻ tươi cười, hớn hở<
>Biến nơi nào, để hương khói ưu tư<
>Vấn vương hoài trên nét mặt người thơ<
>Lang thang bước giữa những nơi đông đúc,<
>Anh quên hẳn bên mình người chen chúc<
>Đang vội vàng tranh kiếm kế sinh nhai.<
>Mắt thờ ơ trông phố lại trông trời,<
>Trong nhà cửa tối tăm hay căn hàng rực rỡ,<
>Trong cảnh kiêu xa cũng như đời lam lũ<
>Anh dửng dưng nhường chẳng biết chi chi,<
>Thấy lạ lùng tôi đã một đôi khi<
>Tìm Thế Lữ hết lời căn dặn hỏi.<
>Anh chỉ thở dài, mãi sau mới nói:<
>""Tôi là một kẻ mơ màng,<
>Yêu sống trong đời giản dị, bình thường<
>Cùng với Nàng Thơ tháng năm ca hát,<
>Chúng tôi quen cảnh mịt mùng bát ngát<
>Của non cao, rừng cả; cảnh đìu hiu<
>Chốn đồng xa sương trắng chập chờn gieo,<
>Hay cảnh rỡ ràng, bướm tung bay, chim vui hót<
>Tôi nâng đàn, nâng cao lời dịu ngọt,<
>Trông nước non thanh khiết chốn sơn thôn,<
>Gửi tiếng tơ lòng và gửi cả tâm hồn,<
>Cho hoa cỏ, cho gió mây, cho ánh sáng.<
>Kề vai nhau ở trong trường mộng tưởng,<
>Cùng tạo nên riêng một cảnh thiên đường,<
>Đầy hương hoa cùng tình ái du dương,<
>Bỗng một hôm, từ phương ngoài xa cách<
>Cơn gió phồn hoa thổi qua đời tịch mịch<
>Đem tới cho lòng ham muốn tung hoành<
>Giữa vinh hoa lộng lẫy của văn minh.<
>Tôi khuyên Thơ tìm đến nơi thành thị,<
>Khuyên chung sống trong cuộc đời mới mẻ.<
>Nàng ngại ngùng, nhưng bởi đã quen chiều<
>Bạn tình thơ, nên nàng cũng ưng theo.<
>Rồi từ đó, trên các đường rộn rã,<
>Người ta thấy đôi thiếu niên bỡ ngỡ,<
>Dắt tay nhau len lỏi bước đua chen.<
>Và hiến cho đời đôi khúc đàn tiên<
>Đã ghi chép nơi gió sương tươi sáng.<
>Nàng sung sướng vì thấy tôi sung sướng<
>Buổi đầu tiên chào đón tiếng hoan hô.<
>Của khách giầu sang trong chốn kinh đô.<
>Nhưng Nàng Thơ tôi là người cả thẹn,<
>Không quen tiếng còi ô tô, chuông xe điện,<
>Không quen mầu sáng lạn đất vui chơi<
>Nên từng phen nàng thơ thẩn ngậm ngùi<
>Thương tiếc cảnh êm đềm non nước cũ,<
>Gượng cười nói khi thấy tôi khuyên dỗi,<
>Gượng vâng theo khi tôi giục hồn thơ<
>So giây đàn chung họa mấy lời ca<
>Đem nhau bước vào trường hoạt động<
>Tôi hăng hái muốn cùng ai vui sống<
>Mà vẫn đờn thơ mơ tưởng - Nhưng than ôi!<
>Chẳng bao lâu, người tiên tử, bạn lòng tôi,<
>Bỏ tôi lại với cảnh đầy gió bụi!<
>Nàng xa tôi để lánh xa Hà Nội,<
>Để tránh nơi tôi mải miết đua ganh.<
>Tiếng ồn ào nhộn nhịp Hà thành<
>Đã che át tiếng du dương êmđịu<
>Của khúc tiên ca xa xăm trong trẻo.<
>Cho nên tôi chán nản bấy lâu nay<
>Chiếc đờn lòng hờ hững bỏ trùng giây<
>Và để mặc tơ nhện sầu chăng phím.<
>Tôi muốn tránh cảnh phồn hoa đã chiếm.<
>Mất lòng tôi, tìm cho thấy bạn Ly Tao<
>Nhưng non nước muôn trùng, em than khóc ở nơi nao?<
>Ta biết hỏi ai! Hỡi tình nhân kiều diễm?<
>Thay Tú-Mỡ trả lời một bạn đọc..",Trả Lời,https://isach.info/poem.php?poem=tra_loi__the_lu,bảy chữ,hiện đại,,Thế Lữ
"(Trên bờ bể Đồ-Sơn một buổi chiều)<
>Mặt trời dần khuất.<
>Vòm cao, mây lững thững về.<
>Chiếc thuyền xa buồm thẳng, không đi.<
>Trên bể phẳng như tấm màn lụa xám,<
>Bãi bể ướt, sắc trời in loáng.<
>Tôi bước lên, người trong cõi hư vô.<
>Ta vẳng nghe tiếng gió mơ hồ,<
>Tiếng rủ rỉ của hàng thông im đứng,<
>Với tiếng sóng đổ xô từng phút lặng.<
>Tôi rộng nhìn ra bốn phía xa khơi:<
>Cảnh minh mang riêng có bóng hình tôi,<
>Đang thơ thẩn với nỗi lòng bát ngát.<
>Như một kẻ bộ hành ngơ ngác.<
>Lạc vào nơi đồng đất hoang vu,<
>Tôi mang theo một mối hoài u,<
>Tim chẳng thấy nhẽ uyên thâm trong tạo vật,<
>Ngừng bước nản tôi trông vời Bí mật<
>Trông bầu xanh nét mặt nghiêm trầm.<
>Trông bốn phương trời nước mịt mù tăm.<
>Và tôi hỏi: Biết tìm đâu, Chân lý?<
>Cao thâm hỡi! Ôi vô cùng vô để!<
>Mây hằng bay, sóng hằng cuốn, gió không ngừng<
>Nghe thấy chăng? Hay ngờ biết cùng chăng?<
>Nỗi thao thức một tâm hồn nhỏ bé.",Trước Cảnh Cao Rộng,https://isach.info/poem.php?poem=truoc_canh_cao_rong__the_lu,bảy chữ,hiện đại,,Thế Lữ
"Rượu ân ái đắm ngây lòng chán nản<
>Rót tràn đi, rót nữa, tình nhân ơi!<
>Ta lắng nghe gió thoảng ở bên tai<
>Có phải chăng vẫn réo lời thống khổ?<
>Cứ rót nữa! Bao giờ mê quá độ<
>Vơ tóc em lau cặp mắt đờ say<
>Rồi trông ra màu khói thuốc mù bay<
>Ta chỉ thấy những màu tươi sặc sỡ.<
>Ồ những tấm thân nõn nà nghiêng ngửa!<
>Những tràng cười khoái lạc, giọng dòn tan!<
>Những điệu lẳng lơ, khiêu khích, nồng nàn!<
>Những khúc hát lả lơi hay ủy mị!<
>Hỡi gái giang hồ! Bạn tình ô uế!<
>Biết chăng em, đó là thú mê tơi,<
>Để cho ta không thiết đến ngày mai.<
>Đời ta nữa. - Ngày mai là lúc tỉnh.<
>Cũng như em, tâm hồn ta đã lạnh<
>Tự lâu rồi, từ cái thuở xa xăm<
>Mà ánh sáng chim ca, mà bóng gió âm thầm.<
>Hay nét hoa tươi hay màu lá rụng<
>Cũng đủ khiến cho lòng ta rung động.<
>- Ta ngây thơ như cô gái đương xuân,<
>Nhưng đến nay, cô ấy trải phong trần<
>Đã dày dạn, thấy đời thô rõ quá!<
>Lòng đã tắt không còn tin tưởng nữa,<
>Thì quên đi, quên hết để say sưa,<
>Để mê ly trong thú ái ân vờ<
>Để trốn tránh những ngày giờ trống trải.<
>Em ơi, ta không dám để lòng ta nhớ lại<
>Vì đôi phen trong những lúc điên cuồng<
>Mảnh hồn thơ còn thoi thóp giữa đêm suông<
>Bắt ta tiếc quãng đời trong trắng mãi.",Trụy Lạc,https://isach.info/poem.php?poem=truy_lac__the_lu,bảy chữ,hiện đại,,Thế Lữ
